Name,Lon,Lat,Source,M2_amp,M2_phs,S2_amp,S2_phs,N2_amp,N2_phs,K2_amp,K2_phs,K1_amp,K1_phs,O1_amp,O1_phs,P1_amp,P1_phs,Q1_amp,Q1_phs
Mumbai,72.7268202,19.6174649,ST727,1.255,231.076,0.518,264.5,0.326,211.589,0.141,264.106,0.471,342.003,0.214,347.873,0.156,342.397,0.029,350.586
