2018/2/21 22,610
2018/2/21 23,540
2018/2/22 0,520
2018/2/22 1,560
2018/2/22 2,680
2018/2/22 3,860
2018/2/22 4,940
2018/2/22 5,1090
2018/2/22 6,1080
2018/2/22 7,1010
2018/2/22 8,900
2018/2/22 9,680
2018/2/22 10,490
2018/2/22 11,440
2018/2/22 12,350
2018/2/22 13,470
2018/2/22 14,580
2018/2/22 15,760
2018/2/22 16,910
2018/2/22 17,1050
2018/2/22 18,1110
2018/2/22 19,1110
2018/2/22 20,1060
2018/2/22 21,920
2018/2/22 22,800
2018/2/22 23,690
2018/2/23 0,600
2018/2/23 1,580
2018/2/23 2,600
2018/2/23 3,720
2018/2/23 4,820
2018/2/23 5,910
2018/2/23 6,1000
2018/2/23 7,990
2018/2/23 8,950
2018/2/23 9,810
2018/2/23 10,680
2018/2/23 11,540
2018/2/23 12,490
2018/2/23 13,460
2018/2/23 14,510
2018/2/23 15,590
2018/2/23 16,800
2018/2/23 17,940
2018/2/23 18,1070
2018/2/23 19,1150
2018/2/23 20,1140
2018/2/23 21,1080
2018/2/23 22,980
2018/2/23 23,850
2018/2/24 0,730
2018/2/24 1,630
2018/2/24 2,560
2018/2/24 3,560
2018/2/24 4,620
2018/2/24 5,720
2018/2/24 6,830
2018/2/24 7,860
2018/2/24 8,890
2018/2/24 9,860
2018/2/24 10,750
2018/2/24 11,660
2018/2/24 12,540
2018/2/24 13,450
2018/2/24 14,440
2018/2/24 15,490
2018/2/24 16,630
2018/2/24 17,770
2018/2/24 18,920
2018/2/24 19,1060
2018/2/24 20,1150
2018/2/24 21,1190
2018/2/24 22,1130
2018/2/24 23,1050
2018/2/25 0,920
2018/2/25 1,740
2018/2/25 2,620
2018/2/25 3,530
2018/2/25 4,510
2018/2/25 5,550
2018/2/25 6,630
2018/2/25 7,710
2018/2/25 8,810
2018/2/25 9,860
2018/2/25 10,840
2018/2/25 11,790
2018/2/25 12,670
2018/2/25 13,580
2018/2/25 14,490
2018/2/25 15,460
2018/2/25 16,490
2018/2/25 17,580
2018/2/25 18,750
2018/2/25 19,920
2018/2/25 20,1110
2018/2/25 21,1230
2018/2/25 22,1260
2018/2/25 23,1240
2018/2/26 0,1120
2018/2/26 1,940
2018/2/26 2,770
2018/2/26 3,570
2018/2/26 4,470
2018/2/26 5,420
2018/2/26 6,460
2018/2/26 7,560
2018/2/26 8,670
2018/2/26 9,810
2018/2/26 10,850
2018/2/26 11,880
2018/2/26 12,800
2018/2/26 13,690
2018/2/26 14,560
2018/2/26 15,440
2018/2/26 16,390
2018/2/26 17,420
2018/2/26 18,530
2018/2/26 19,730
2018/2/26 20,930
2018/2/26 21,1120
2018/2/26 22,1280
2018/2/26 23,1320
2018/2/27 0,1260
2018/2/27 1,1070
2018/2/27 2,880
2018/2/27 3,660
2018/2/27 4,430
2018/2/27 5,320
2018/2/27 6,250
2018/2/27 7,330
2018/2/27 8,460
2018/2/27 9,620
2018/2/27 10,810
2018/2/27 11,910
2018/2/27 12,950
2018/2/27 13,830
2018/2/27 14,710
2018/2/27 15,530
2018/2/27 16,400
2018/2/27 17,310
2018/2/27 18,350
2018/2/27 19,510
2018/2/27 20,720
2018/2/27 21,960
2018/2/27 22,1200
2018/2/27 23,1370
2018/2/28 0,1400
2018/2/28 1,1310
2018/2/28 2,1150
2018/2/28 3,850
2018/2/28 4,610
2018/2/28 5,370
2018/2/28 6,240
2018/2/28 7,180
2018/2/28 8,260
2018/2/28 9,490
2018/2/28 10,680
2018/2/28 11,870
2018/2/28 12,970
2018/2/28 13,950
2018/2/28 14,850
2018/2/28 15,690
2018/2/28 16,470
2018/2/28 17,290
2018/2/28 18,240
2018/2/28 19,280
2018/2/28 20,450
2018/2/28 21,750
2018/2/28 22,1020
2018/2/28 23,1300
2018/3/1 0,1460
2018/3/1 1,1470
2018/3/1 2,1340
2018/3/1 3,1090
2018/3/1 4,810
2018/3/1 5,480
2018/3/1 6,240
2018/3/1 7,100
2018/3/1 8,150
2018/3/1 9,320
2018/3/1 10,550
2018/3/1 11,820
2018/3/1 12,1000
2018/3/1 13,1100
2018/3/1 14,1050
2018/3/1 15,890
2018/3/1 16,660
2018/3/1 17,400
2018/3/1 18,270
2018/3/1 19,200
2018/3/1 20,250
2018/3/1 21,480
2018/3/1 22,810
2018/3/1 23,1120
2018/3/2 0,1360
2018/3/2 1,1470
2018/3/2 2,1460
2018/3/2 3,1290
2018/3/2 4,1040
2018/3/2 5,720
2018/3/2 6,370
2018/3/2 7,160
2018/3/2 8,110
2018/3/2 9,160
2018/3/2 10,360
2018/3/2 11,630
2018/3/2 12,910
2018/3/2 13,1080
2018/3/2 14,1150
2018/3/2 15,1100
2018/3/2 16,890
2018/3/2 17,620
2018/3/2 18,380
2018/3/2 19,220
2018/3/2 20,200
2018/3/2 21,300
2018/3/2 22,560
2018/3/2 23,880
2018/3/3 0,1200
2018/3/3 1,1430
2018/3/3 2,1510
2018/3/3 3,1460
2018/3/3 4,1230
2018/3/3 5,960
2018/3/3 6,640
2018/3/3 7,320
2018/3/3 8,150
2018/3/3 9,110
2018/3/3 10,200
2018/3/3 11,480
2018/3/3 12,740
2018/3/3 13,1020
2018/3/3 14,1190
2018/3/3 15,1190
2018/3/3 16,1100
2018/3/3 17,860
2018/3/3 18,560
2018/3/3 19,350
2018/3/3 20,190
2018/3/3 21,200
2018/3/3 22,350
2018/3/3 23,620
2018/3/4 0,910
2018/3/4 1,1180
2018/3/4 2,1380
2018/3/4 3,1420
2018/3/4 4,1340
2018/3/4 5,1090
2018/3/4 6,810
2018/3/4 7,500
2018/3/4 8,250
2018/3/4 9,120
2018/3/4 10,160
2018/3/4 11,300
2018/3/4 12,550
2018/3/4 13,850
2018/3/4 14,1080
2018/3/4 15,1230
2018/3/4 16,1190
2018/3/4 17,1080
2018/3/4 18,810
2018/3/4 19,550
2018/3/4 20,350
2018/3/4 21,200
2018/3/4 22,220
2018/3/4 23,380
2018/3/5 0,690
2018/3/5 1,880
2018/3/5 2,1170
2018/3/5 3,1320
2018/3/5 4,1290
2018/3/5 5,1170
2018/3/5 6,940
2018/3/5 7,700
2018/3/5 8,400
2018/3/5 9,210
2018/3/5 10,180
2018/3/5 11,160
2018/3/5 12,360
2018/3/5 13,670
2018/3/5 14,930
2018/3/5 15,1120
2018/3/5 16,1200
2018/3/5 17,1180
2018/3/5 18,1020
2018/3/5 19,770
2018/3/5 20,510
2018/3/5 21,370
2018/3/5 22,220
2018/3/5 23,350
2018/3/6 0,480
2018/3/6 1,690
2018/3/6 2,920
2018/3/6 3,1130
2018/3/6 4,1230
2018/3/6 5,1180
2018/3/6 6,1020
2018/3/6 7,800
2018/3/6 8,580
2018/3/6 9,380
2018/3/6 10,250
2018/3/6 11,260
2018/3/6 12,300
2018/3/6 13,530
2018/3/6 14,740
2018/3/6 15,990
2018/3/6 16,1130
2018/3/6 17,1200
2018/3/6 18,1120
2018/3/6 19,960
2018/3/6 20,770
2018/3/6 21,540
2018/3/6 22,410
2018/3/6 23,340
2018/3/7 0,400
2018/3/7 1,530
2018/3/7 2,730
2018/3/7 3,920
2018/3/7 4,1010
2018/3/7 5,1080
2018/3/7 6,1040
2018/3/7 7,880
2018/3/7 8,710
2018/3/7 9,500
2018/3/7 10,380
2018/3/7 11,320
2018/3/7 12,320
2018/3/7 13,450
2018/3/7 14,620
2018/3/7 15,810
2018/3/7 16,1000
2018/3/7 17,1120
2018/3/7 18,1140
2018/3/7 19,1080
2018/3/7 20,930
2018/3/7 21,750
2018/3/7 22,580
2018/3/7 23,500
2018/3/8 0,440
2018/3/8 1,470
2018/3/8 2,580
2018/3/8 3,710
2018/3/8 4,830
2018/3/8 5,960
2018/3/8 6,920
2018/3/8 7,890
2018/3/8 8,790
2018/3/8 9,650
2018/3/8 10,510
2018/3/8 11,430
2018/3/8 12,390
2018/3/8 13,450
2018/3/8 14,540
2018/3/8 15,680
2018/3/8 16,890
2018/3/8 17,1020
2018/3/8 18,1100
2018/3/8 19,1100
2018/3/8 20,1050
2018/3/8 21,920
2018/3/8 22,780
2018/3/8 23,630
2018/3/9 0,560
2018/3/9 1,500
2018/3/9 2,540
2018/3/9 3,600
2018/3/9 4,690
2018/3/9 5,780
2018/3/9 6,830
2018/3/9 7,850
2018/3/9 8,800
2018/3/9 9,750
2018/3/9 10,640
2018/3/9 11,530
2018/3/9 12,490
2018/3/9 13,460
2018/3/9 14,520
2018/3/9 15,570
2018/3/9 16,730
2018/3/9 17,850
2018/3/9 18,980
2018/3/9 19,1040
2018/3/9 20,1060
2018/3/9 21,1020
2018/3/9 22,910
2018/3/9 23,800
2018/3/10 0,670
2018/3/10 1,580
2018/3/10 2,540
2018/3/10 3,520
2018/3/10 4,570
2018/3/10 5,640
2018/3/10 6,700
2018/3/10 7,760
2018/3/10 8,760
2018/3/10 9,770
2018/3/10 10,710
2018/3/10 11,640
2018/3/10 12,590
2018/3/10 13,540
2018/3/10 14,520
2018/3/10 15,560
2018/3/10 16,600
2018/3/10 17,730
2018/3/10 18,830
2018/3/10 19,950
2018/3/10 20,960
2018/3/10 21,1060
2018/3/10 22,1040
2018/3/10 23,910
2018/3/11 0,820
2018/3/11 1,690
2018/3/11 2,610
2018/3/11 3,530
2018/3/11 4,490
2018/3/11 5,530
2018/3/11 6,570
2018/3/11 7,630
2018/3/11 8,700
2018/3/11 9,750
2018/3/11 10,770
2018/3/11 11,750
2018/3/11 12,700
2018/3/11 13,630
2018/3/11 14,590
2018/3/11 15,540
2018/3/11 16,550
2018/3/11 17,640
2018/3/11 18,730
2018/3/11 19,860
2018/3/11 20,980
2018/3/11 21,1080
2018/3/11 22,1110
2018/3/11 23,1070
2018/3/12 0,990
2018/3/12 1,820
2018/3/12 2,720
2018/3/12 3,560
2018/3/12 4,490
2018/3/12 5,470
2018/3/12 6,470
2018/3/12 7,560
2018/3/12 8,620
2018/3/12 9,700
2018/3/12 10,750
2018/3/12 11,770
2018/3/12 12,770
2018/3/12 13,680
2018/3/12 14,610
2018/3/12 15,520
2018/3/12 16,480
2018/3/12 17,480
2018/3/12 18,570
2018/3/12 19,690
2018/3/12 20,870
2018/3/12 21,1000
2018/3/12 22,1110
2018/3/12 23,1130
2018/3/13 0,1090
2018/3/13 1,960
2018/3/13 2,800
2018/3/13 3,640
2018/3/13 4,490
2018/3/13 5,420
2018/3/13 6,420
2018/3/13 7,460
2018/3/13 8,570
2018/3/13 9,670
2018/3/13 10,770
2018/3/13 11,850
2018/3/13 12,840
2018/3/13 13,810
2018/3/13 14,700
2018/3/13 15,610
2018/3/13 16,500
2018/3/13 17,440
2018/3/13 18,480
2018/3/13 19,580
2018/3/13 20,760
2018/3/13 21,930
2018/3/13 22,1100
2018/3/13 23,1180
2018/3/14 0,1180
2018/3/14 1,1100
2018/3/14 2,940
2018/3/14 3,740
2018/3/14 4,550
2018/3/14 5,410
2018/3/14 6,350
2018/3/14 7,380
2018/3/14 8,450
2018/3/14 9,610
2018/3/14 10,750
2018/3/14 11,830
2018/3/14 12,900
2018/3/14 13,880
2018/3/14 14,770
2018/3/14 15,640
2018/3/14 16,500
2018/3/14 17,430
2018/3/14 18,400
2018/3/14 19,450
2018/3/14 20,600
2018/3/14 21,790
2018/3/14 22,1020
2018/3/14 23,1170
2018/3/15 0,1180
2018/3/15 1,1190
2018/3/15 2,1070
2018/3/15 3,850
2018/3/15 4,640
2018/3/15 5,440
2018/3/15 6,330
2018/3/15 7,290
2018/3/15 8,400
2018/3/15 9,480
2018/3/15 10,730
2018/3/15 11,870
2018/3/15 12,960
2018/3/15 13,940
2018/3/15 14,880
2018/3/15 15,780
2018/3/15 16,590
2018/3/15 17,450
2018/3/15 18,380
2018/3/15 19,390
2018/3/15 20,470
2018/3/15 21,680
2018/3/15 22,900
2018/3/15 23,1110
2018/3/16 0,1230
2018/3/16 1,1290
2018/3/16 2,1170
2018/3/16 3,990
2018/3/16 4,770
2018/3/16 5,500
2018/3/16 6,330
2018/3/16 7,240
2018/3/16 8,270
2018/3/16 9,420
2018/3/16 10,610
2018/3/16 11,820
2018/3/16 12,960
2018/3/16 13,1030
2018/3/16 14,990
2018/3/16 15,880
2018/3/16 16,710
2018/3/16 17,500
2018/3/16 18,380
2018/3/16 19,320
2018/3/16 20,370
2018/3/16 21,540
2018/3/16 22,780
2018/3/16 23,980
2018/3/17 0,1180
2018/3/17 1,1280
2018/3/17 2,1280
2018/3/17 3,1110
2018/3/17 4,900
2018/3/17 5,660
2018/3/17 6,390
2018/3/17 7,270
2018/3/17 8,210
2018/3/17 9,300
2018/3/17 10,500
2018/3/17 11,700
2018/3/17 12,900
2018/3/17 13,1010
2018/3/17 14,1050
2018/3/17 15,980
2018/3/17 16,820
2018/3/17 17,610
2018/3/17 18,420
2018/3/17 19,270
2018/3/17 20,270
2018/3/17 21,350
2018/3/17 22,590
2018/3/17 23,790
2018/3/18 0,1030
2018/3/18 1,1220
2018/3/18 2,1280
2018/3/18 3,1220
2018/3/18 4,1000
2018/3/18 5,750
2018/3/18 6,490
2018/3/18 7,330
2018/3/18 8,210
2018/3/18 9,220
2018/3/18 10,360
2018/3/18 11,630
2018/3/18 12,860
2018/3/18 13,1040
2018/3/18 14,1140
2018/3/18 15,1100
2018/3/18 16,970
2018/3/18 17,760
2018/3/18 18,580
2018/3/18 19,380
2018/3/18 20,260
2018/3/18 21,310
2018/3/18 22,430
2018/3/18 23,660
2018/3/19 0,910
2018/3/19 1,1130
2018/3/19 2,1300
2018/3/19 3,1270
2018/3/19 4,1130
2018/3/19 5,940
2018/3/19 6,650
2018/3/19 7,440
2018/3/19 8,270
2018/3/19 9,220
2018/3/19 10,340
2018/3/19 11,530
2018/3/19 12,790
2018/3/19 13,950
2018/3/19 14,1140
2018/3/19 15,1170
2018/3/19 16,1080
2018/3/19 17,910
2018/3/19 18,670
2018/3/19 19,470
2018/3/19 20,330
2018/3/19 21,300
2018/3/19 22,370
2018/3/19 23,520
2018/3/20 0,760
2018/3/20 1,1000
2018/3/20 2,1190
2018/3/20 3,1260
2018/3/20 4,1210
2018/3/20 5,1020
2018/3/20 6,780
2018/3/20 7,560
2018/3/20 8,350
2018/3/20 9,270
2018/3/20 10,320
2018/3/20 11,450
2018/3/20 12,660
2018/3/20 13,910
2018/3/20 14,1090
2018/3/20 15,1220
2018/3/20 16,1200
2018/3/20 17,1100
2018/3/20 18,900
2018/3/20 19,680
2018/3/20 20,500
2018/3/20 21,350
2018/3/20 22,340
2018/3/20 23,430
2018/3/21 0,590
2018/3/21 1,810
2018/3/21 2,1010
2018/3/21 3,1140
2018/3/21 4,1170
2018/3/21 5,1080
2018/3/21 6,880
2018/3/21 7,640
2018/3/21 8,460
2018/3/21 9,300
2018/3/21 10,270
2018/3/21 11,360
2018/3/21 12,540
2018/3/21 13,770
2018/3/21 14,980
2018/3/21 15,1150
2018/3/21 16,1230
2018/3/21 17,1180
2018/3/21 18,1030
2018/3/21 19,850
2018/3/21 20,620
2018/3/21 21,460
2018/3/21 22,360
2018/3/21 23,350
2018/3/22 0,460
2018/3/22 1,600
2018/3/22 2,800
2018/3/22 3,920
2018/3/22 4,1030
2018/3/22 5,1010
2018/3/22 6,920
2018/3/22 7,740
2018/3/22 8,540
2018/3/22 9,390
2018/3/22 10,290
2018/3/22 11,300
2018/3/22 12,430
2018/3/22 13,610
2018/3/22 14,830
2018/3/22 15,1040
2018/3/22 16,1190
2018/3/22 17,1210
2018/3/22 18,1160
2018/3/22 19,1020
2018/3/22 20,820
2018/3/22 21,620
2018/3/22 22,490
2018/3/22 23,410
2018/3/23 0,380
2018/3/23 1,470
2018/3/23 2,580
2018/3/23 3,730
2018/3/23 4,860
2018/3/23 5,910
2018/3/23 6,910
2018/3/23 7,800
2018/3/23 8,650
2018/3/23 9,510
2018/3/23 10,380
2018/3/23 11,330
2018/3/23 12,340
2018/3/23 13,450
2018/3/23 14,650
2018/3/23 15,830
2018/3/23 16,980
2018/3/23 17,1130
2018/3/23 18,1160
2018/3/23 19,1110
2018/3/23 20,960
2018/3/23 21,810
2018/3/23 22,650
2018/3/23 23,530
2018/3/24 0,430
2018/3/24 1,400
2018/3/24 2,440
2018/3/24 3,530
2018/3/24 4,640
2018/3/24 5,770
2018/3/24 6,790
2018/3/24 7,800
2018/3/24 8,740
2018/3/24 9,630
2018/3/24 10,470
2018/3/24 11,420
2018/3/24 12,380
2018/3/24 13,410
2018/3/24 14,510
2018/3/24 15,660
2018/3/24 16,850
2018/3/24 17,1000
2018/3/24 18,1110
2018/3/24 19,1140
2018/3/24 20,1090
2018/3/24 21,980
2018/3/24 22,850
2018/3/24 23,680
2018/3/25 0,550
2018/3/25 1,430
2018/3/25 2,410
2018/3/25 3,410
2018/3/25 4,510
2018/3/25 5,620
2018/3/25 6,710
2018/3/25 7,790
2018/3/25 8,790
2018/3/25 9,750
2018/3/25 10,670
2018/3/25 11,580
2018/3/25 12,470
2018/3/25 13,440
2018/3/25 14,450
2018/3/25 15,520
2018/3/25 16,660
2018/3/25 17,840
2018/3/25 18,980
2018/3/25 19,1110
2018/3/25 20,1150
2018/3/25 21,1130
2018/3/25 22,1060
2018/3/25 23,910
2018/3/26 0,760
2018/3/26 1,610
2018/3/26 2,460
2018/3/26 3,380
2018/3/26 4,380
2018/3/26 5,450
2018/3/26 6,560
2018/3/26 7,620
2018/3/26 8,750
2018/3/26 9,810
2018/3/26 10,790
2018/3/26 11,750
2018/3/26 12,640
2018/3/26 13,570
2018/3/26 14,470
2018/3/26 15,450
2018/3/26 16,510
2018/3/26 17,630
2018/3/26 18,780
2018/3/26 19,930
2018/3/26 20,1100
2018/3/26 21,1160
2018/3/26 22,1190
2018/3/26 23,1140
2018/3/27 0,990
2018/3/27 1,800
2018/3/27 2,590
2018/3/27 3,420
2018/3/27 4,330
2018/3/27 5,330
2018/3/27 6,380
2018/3/27 7,510
2018/3/27 8,680
2018/3/27 9,800
2018/3/27 10,890
2018/3/27 11,890
2018/3/27 12,790
2018/3/27 13,690
2018/3/27 14,550
2018/3/27 15,460
2018/3/27 16,410
2018/3/27 17,460
2018/3/27 18,580
2018/3/27 19,770
2018/3/27 20,970
2018/3/27 21,1140
2018/3/27 22,1250
2018/3/27 23,1290
2018/3/28 0,1190
2018/3/28 1,1030
2018/3/28 2,810
2018/3/28 3,550
2018/3/28 4,390
2018/3/28 5,280
2018/3/28 6,260
2018/3/28 7,360
2018/3/28 8,540
2018/3/28 9,750
2018/3/28 10,930
2018/3/28 11,1000
2018/3/28 12,980
2018/3/28 13,910
2018/3/28 14,730
2018/3/28 15,560
2018/3/28 16,440
2018/3/28 17,380
2018/3/28 18,430
2018/3/28 19,600
2018/3/28 20,790
2018/3/28 21,1040
2018/3/28 22,1210
2018/3/28 23,1370
2018/3/29 0,1370
2018/3/29 1,1250
2018/3/29 2,1050
2018/3/29 3,770
2018/3/29 4,510
2018/3/29 5,310
2018/3/29 6,210
2018/3/29 7,240
2018/3/29 8,390
2018/3/29 9,610
2018/3/29 10,850
2018/3/29 11,1030
2018/3/29 12,1100
2018/3/29 13,1050
2018/3/29 14,910
2018/3/29 15,700
2018/3/29 16,500
2018/3/29 17,330
2018/3/29 18,290
2018/3/29 19,350
2018/3/29 20,550
2018/3/29 21,790
2018/3/29 22,1080
2018/3/29 23,1270
2018/3/30 0,1390
2018/3/30 1,1370
2018/3/30 2,1200
2018/3/30 3,940
2018/3/30 4,680
2018/3/30 5,370
2018/3/30 6,210
2018/3/30 7,150
2018/3/30 8,230
2018/3/30 9,450
2018/3/30 10,700
2018/3/30 11,950
2018/3/30 12,1130
2018/3/30 13,1210
2018/3/30 14,1070
2018/3/30 15,910
2018/3/30 16,630
2018/3/30 17,420
2018/3/30 18,290
2018/3/30 19,230
2018/3/30 20,330
2018/3/30 21,550
2018/3/30 22,820
2018/3/30 23,1100
2018/3/31 0,1300
2018/3/31 1,1410
2018/3/31 2,1340
2018/3/31 3,1140
2018/3/31 4,850
2018/3/31 5,550
2018/3/31 6,290
2018/3/31 7,140
2018/3/31 8,140
2018/3/31 9,270
2018/3/31 10,550
2018/3/31 11,860
2018/3/31 12,1090
2018/3/31 13,1240
2018/3/31 14,1250
2018/3/31 15,1110
2018/3/31 16,880
2018/3/31 17,550
2018/3/31 18,340
2018/3/31 19,210
2018/3/31 20,220
2018/3/31 21,340
2018/3/31 22,590
2018/3/31 23,880
2018/4/1 0,1180
2018/4/1 1,1330
2018/4/1 2,1370
2018/4/1 3,1280
2018/4/1 4,1020
2018/4/1 5,730
2018/4/1 6,490
2018/4/1 7,240
2018/4/1 8,180
2018/4/1 9,240
2018/4/1 10,420
2018/4/1 11,690
2018/4/1 12,1000
2018/4/1 13,1240
2018/4/1 14,1340
2018/4/1 15,1310
2018/4/1 16,1130
2018/4/1 17,870
2018/4/1 18,570
2018/4/1 19,340
2018/4/1 20,230
2018/4/1 21,230
2018/4/1 22,420
2018/4/1 23,680
2018/4/2 0,940
2018/4/2 1,1140
2018/4/2 2,1290
2018/4/2 3,1260
2018/4/2 4,1150
2018/4/2 5,910
2018/4/2 6,660
2018/4/2 7,380
2018/4/2 8,210
2018/4/2 9,180
2018/4/2 10,330
2018/4/2 11,560
2018/4/2 12,820
2018/4/2 13,1100
2018/4/2 14,1310
2018/4/2 15,1360
2018/4/2 16,1290
2018/4/2 17,1080
2018/4/2 18,820
2018/4/2 19,530
2018/4/2 20,350
2018/4/2 21,290
2018/4/2 22,330
2018/4/2 23,470
2018/4/3 0,730
2018/4/3 1,970
2018/4/3 2,1190
2018/4/3 3,1240
2018/4/3 4,1200
2018/4/3 5,1040
2018/4/3 6,820
2018/4/3 7,540
2018/4/3 8,360
2018/4/3 9,250
2018/4/3 10,270
2018/4/3 11,440
2018/4/3 12,690
2018/4/3 13,970
2018/4/3 14,1220
2018/4/3 15,1360
2018/4/3 16,1380
2018/4/3 17,1230
2018/4/3 18,1030
2018/4/3 19,780
2018/4/3 20,530
2018/4/3 21,380
2018/4/3 22,340
2018/4/3 23,430
2018/4/4 0,590
2018/4/4 1,800
2018/4/4 2,1010
2018/4/4 3,1120
2018/4/4 4,1130
2018/4/4 5,1070
2018/4/4 6,900
2018/4/4 7,730
2018/4/4 8,540
2018/4/4 9,390
2018/4/4 10,370
2018/4/4 11,410
2018/4/4 12,600
2018/4/4 13,830
2018/4/4 14,1040
2018/4/4 15,1240
2018/4/4 16,1320
2018/4/4 17,1300
2018/4/4 18,1170
2018/4/4 19,940
2018/4/4 20,720
2018/4/4 21,540
2018/4/4 22,430
2018/4/4 23,420
2018/4/5 0,490
2018/4/5 1,640
2018/4/5 2,830
2018/4/5 3,950
2018/4/5 4,1040
2018/4/5 5,1060
2018/4/5 6,950
2018/4/5 7,840
2018/4/5 8,670
2018/4/5 9,550
2018/4/5 10,460
2018/4/5 11,460
2018/4/5 12,540
2018/4/5 13,700
2018/4/5 14,900
2018/4/5 15,1090
2018/4/5 16,1210
2018/4/5 17,1250
2018/4/5 18,1240
2018/4/5 19,1080
2018/4/5 20,900
2018/4/5 21,700
2018/4/5 22,550
2018/4/5 23,450
2018/4/6 0,440
2018/4/6 1,520
2018/4/6 2,630
2018/4/6 3,770
2018/4/6 4,880
2018/4/6 5,940
2018/4/6 6,920
2018/4/6 7,820
2018/4/6 8,750
2018/4/6 9,640
2018/4/6 10,560
2018/4/6 11,500
2018/4/6 12,520
2018/4/6 13,630
2018/4/6 14,770
2018/4/6 15,950
2018/4/6 16,1110
2018/4/6 17,1190
2018/4/6 18,1240
2018/4/6 19,1180
2018/4/6 20,1080
2018/4/6 21,900
2018/4/6 22,740
2018/4/6 23,620
2018/4/7 0,550
2018/4/7 1,540
2018/4/7 2,550
2018/4/7 3,640
2018/4/7 4,730
2018/4/7 5,800
2018/4/7 6,840
2018/4/7 7,830
2018/4/7 8,790
2018/4/7 9,730
2018/4/7 10,670
2018/4/7 11,630
2018/4/7 12,610
2018/4/7 13,620
2018/4/7 14,730
2018/4/7 15,810
2018/4/7 16,980
2018/4/7 17,1030
2018/4/7 18,1130
2018/4/7 19,1160
2018/4/7 20,1140
2018/4/7 21,1030
2018/4/7 22,870
2018/4/7 23,770
2018/4/8 0,630
2018/4/8 1,530
2018/4/8 2,550
2018/4/8 3,570
2018/4/8 4,660
2018/4/8 5,670
2018/4/8 6,740
2018/4/8 7,780
2018/4/8 8,800
2018/4/8 9,810
2018/4/8 10,750
2018/4/8 11,700
2018/4/8 12,680
2018/4/8 13,660
2018/4/8 14,670
2018/4/8 15,720
2018/4/8 16,810
2018/4/8 17,920
2018/4/8 18,1020
2018/4/8 19,1130
2018/4/8 20,1140
2018/4/8 21,1110
2018/4/8 22,1030
2018/4/8 23,900
2018/4/9 0,790
2018/4/9 1,680
2018/4/9 2,620
2018/4/9 3,580
2018/4/9 4,600
2018/4/9 5,650
2018/4/9 6,690
2018/4/9 7,780
2018/4/9 8,820
2018/4/9 9,870
2018/4/9 10,880
2018/4/9 11,840
2018/4/9 12,790
2018/4/9 13,740
2018/4/9 14,710
2018/4/9 15,710
2018/4/9 16,760
2018/4/9 17,830
2018/4/9 18,930
2018/4/9 19,1020
2018/4/9 20,1100
2018/4/9 21,1140
2018/4/9 22,1100
2018/4/9 23,1030
2018/4/10 0,920
2018/4/10 1,770
2018/4/10 2,640
2018/4/10 3,570
2018/4/10 4,500
2018/4/10 5,516
2018/4/10 6,578
2018/4/10 7,670
2018/4/10 8,767
2018/4/10 9,845
2018/4/10 10,885
2018/4/10 11,880
2018/4/10 12,810
2018/4/10 13,780
2018/4/10 14,690
2018/4/10 15,640
2018/4/10 16,660
2018/4/10 17,680
2018/4/10 18,780
2018/4/10 19,900
2018/4/10 20,1050
2018/4/10 21,1130
2018/4/10 22,1130
2018/4/10 23,1120
2018/4/11 0,1020
2018/4/11 1,880
2018/4/11 2,700
2018/4/11 3,590
2018/4/11 4,510
2018/4/11 5,440
2018/4/11 6,490
2018/4/11 7,570
2018/4/11 8,690
2018/4/11 9,800
2018/4/11 10,900
2018/4/11 11,940
2018/4/11 12,910
2018/4/11 13,860
2018/4/11 14,770
2018/4/11 15,650
2018/4/11 16,600
2018/4/11 17,580
2018/4/11 18,650
2018/4/11 19,780
2018/4/11 20,890
2018/4/11 21,1050
2018/4/11 22,1140
2018/4/11 23,1180
2018/4/12 0,1120
2018/4/12 1,1010
2018/4/12 2,850
2018/4/12 3,670
2018/4/12 4,520
2018/4/12 5,440
2018/4/12 6,430
2018/4/12 7,520
2018/4/12 8,640
2018/4/12 9,810
2018/4/12 10,940
2018/4/12 11,1040
2018/4/12 12,1040
2018/4/12 13,990
2018/4/12 14,870
2018/4/12 15,740
2018/4/12 16,610
2018/4/12 17,540
2018/4/12 18,550
2018/4/12 19,650
2018/4/12 20,820
2018/4/12 21,1000
2018/4/12 22,1140
2018/4/12 23,1250
2018/4/13 0,1240
2018/4/13 1,1150
2018/4/13 2,970
2018/4/13 3,760
2018/4/13 4,560
2018/4/13 5,400
2018/4/13 6,390
2018/4/13 7,420
2018/4/13 8,570
2018/4/13 9,720
2018/4/13 10,910
2018/4/13 11,1040
2018/4/13 12,1080
2018/4/13 13,1050
2018/4/13 14,960
2018/4/13 15,800
2018/4/13 16,610
2018/4/13 17,480
2018/4/13 18,450
2018/4/13 19,510
2018/4/13 20,630
2018/4/13 21,840
2018/4/13 22,1030
2018/4/13 23,1170
2018/4/14 0,1230
2018/4/14 1,1210
2018/4/14 2,1080
2018/4/14 3,860
2018/4/14 4,660
2018/4/14 5,420
2018/4/14 6,340
2018/4/14 7,340
2018/4/14 8,440
2018/4/14 9,640
2018/4/14 10,830
2018/4/14 11,1050
2018/4/14 12,1160
2018/4/14 13,1190
2018/4/14 14,1090
2018/4/14 15,920
2018/4/14 16,730
2018/4/14 17,520
2018/4/14 18,420
