2016,1,12,0,920
2016,1,12,1,1180
2016,1,12,2,1320
2016,1,12,3,1380
2016,1,12,4,1250
2016,1,12,5,1030
2016,1,12,6,730
2016,1,12,7,440
2016,1,12,8,190
2016,1,12,9,120
2016,1,12,10,130
2016,1,12,11,260
2016,1,12,12,450
2016,1,12,13,670
2016,1,12,14,840
2016,1,12,15,920
2016,1,12,16,880
2016,1,12,17,710
2016,1,12,18,550
2016,1,12,19,350
2016,1,12,20,220
2016,1,12,21,210
2016,1,12,22,250
2016,1,12,23,450
2016,1,13,0,720
2016,1,13,1,1010
2016,1,13,2,1250
2016,1,13,3,1370
2016,1,13,4,1340
2016,1,13,5,1200
2016,1,13,6,940
2016,1,13,7,630
2016,1,13,8,360
2016,1,13,9,180
2016,1,13,10,90
2016,1,13,11,140
2016,1,13,12,330
2016,1,13,13,530
2016,1,13,14,740
2016,1,13,15,890
2016,1,13,16,900
2016,1,13,17,870
2016,1,13,18,710
2016,1,13,19,540
2016,1,13,20,340
2016,1,13,21,260
2016,1,13,22,220
2016,1,13,23,310
2016,1,14,0,510
2016,1,14,1,800
2016,1,14,2,1060
2016,1,14,3,1240
2016,1,14,4,1310
2016,1,14,5,1240
2016,1,14,6,1100
2016,1,14,7,840
2016,1,14,8,550
2016,1,14,9,320
2016,1,14,10,150
2016,1,14,11,130
2016,1,14,12,220
2016,1,14,13,430
2016,1,14,14,630
2016,1,14,15,800
2016,1,14,16,920
2016,1,14,17,980
2016,1,14,18,880
2016,1,14,19,740
2016,1,14,20,550
2016,1,14,21,410
2016,1,14,22,290
2016,1,14,23,320
2016,1,15,0,410
2016,1,15,1,590
2016,1,15,2,820
2016,1,15,3,1050
2016,1,15,4,1230
2016,1,15,5,1260
2016,1,15,6,1160
2016,1,15,7,1000
2016,1,15,8,720
2016,1,15,9,490
2016,1,15,10,300
2016,1,15,11,140
2016,1,15,12,190
2016,1,15,13,280
2016,1,15,14,470
2016,1,15,15,680
2016,1,15,16,860
2016,1,15,17,940
2016,1,15,18,990
2016,1,15,19,900
2016,1,15,20,750
2016,1,15,21,590
2016,1,15,22,470
2016,1,15,23,360
2016,1,16,0,360
2016,1,16,1,440
2016,1,16,2,600
2016,1,16,3,840
2016,1,16,4,1000
2016,1,16,5,1170
2016,1,16,6,1160
2016,1,16,7,1070
2016,1,16,8,920
2016,1,16,9,650
2016,1,16,10,470
2016,1,16,11,300
2016,1,16,12,210
2016,1,16,13,220
2016,1,16,14,320
2016,1,16,15,510
2016,1,16,16,720
2016,1,16,17,850
2016,1,16,18,980
2016,1,16,19,1010
2016,1,16,20,920
2016,1,16,21,840
2016,1,16,22,660
2016,1,16,23,520
2016,1,17,0,440
2016,1,17,1,410
2016,1,17,2,480
2016,1,17,3,610
2016,1,17,4,790
2016,1,17,5,950
2016,1,17,6,1010
2016,1,17,7,1030
2016,1,17,8,990
2016,1,17,9,830
2016,1,17,10,630
2016,1,17,11,460
2016,1,17,12,280
2016,1,17,13,200
2016,1,17,14,240
2016,1,17,15,350
2016,1,17,16,540
2016,1,17,17,710
2016,1,17,18,850
2016,1,17,19,1020
2016,1,17,20,1020
2016,1,17,21,1000
2016,1,17,22,860
2016,1,17,23,730
2016,1,18,0,620
2016,1,18,1,500
2016,1,18,2,440
2016,1,18,3,430
2016,1,18,4,520
2016,1,18,5,680
2016,1,18,6,770
2016,1,18,7,940
2016,1,18,8,950
2016,1,18,9,860
2016,1,18,10,790
2016,1,18,11,620
2016,1,18,12,430
2016,1,18,13,320
2016,1,18,14,260
2016,1,18,15,260
2016,1,18,16,380
2016,1,18,17,570
2016,1,18,18,750
2016,1,18,19,1000
2016,1,18,20,1070
2016,1,18,21,1130
2016,1,18,22,1140
2016,1,18,23,1000
2016,1,19,0,860
2016,1,19,1,690
2016,1,19,2,510
2016,1,19,3,440
2016,1,19,4,430
2016,1,19,5,550
2016,1,19,6,620
2016,1,19,7,810
2016,1,19,8,850
2016,1,19,9,860
2016,1,19,10,910
2016,1,19,11,760
2016,1,19,12,660
2016,1,19,13,480
2016,1,19,14,350
2016,1,19,15,230
2016,1,19,16,310
2016,1,19,17,360
2016,1,19,18,550
2016,1,19,19,820
2016,1,19,20,990
2016,1,19,21,1150
2016,1,19,22,1220
2016,1,19,23,1190
2016,1,20,0,1060
2016,1,20,1,870
2016,1,20,2,640
2016,1,20,3,480
2016,1,20,4,380
2016,1,20,5,360
2016,1,20,6,420
2016,1,20,7,510
2016,1,20,8,640
2016,1,20,9,790
2016,1,20,10,840
2016,1,20,11,860
2016,1,20,12,740
2016,1,20,13,580
2016,1,20,14,420
2016,1,20,15,280
2016,1,20,16,240
2016,1,20,17,260
2016,1,20,18,400
2016,1,20,19,610
2016,1,20,20,820
2016,1,20,21,1070
2016,1,20,22,1220
2016,1,20,23,1310
2016,1,21,0,1240
2016,1,21,1,1040
2016,1,21,2,860
2016,1,21,3,610
2016,1,21,4,440
2016,1,21,5,280
2016,1,21,6,230
2016,1,21,7,320
2016,1,21,8,440
2016,1,21,9,610
2016,1,21,10,750
2016,1,21,11,820
2016,1,21,12,820
2016,1,21,13,730
2016,1,21,14,590
2016,1,21,15,420
2016,1,21,16,240
2016,1,21,17,200
2016,1,21,18,220
2016,1,21,19,390
2016,1,21,20,600
2016,1,21,21,890
2016,1,21,22,1120
2016,1,21,23,1290
2016,1,22,0,1350
2016,1,22,1,1280
2016,1,22,2,1080
2016,1,22,3,830
2016,1,22,4,570
2016,1,22,5,350
2016,1,22,6,180
2016,1,22,7,150
2016,1,22,8,240
2016,1,22,9,400
2016,1,22,10,600
2016,1,22,11,760
2016,1,22,12,880
2016,1,22,13,870
2016,1,22,14,740
2016,1,22,15,570
2016,1,22,16,360
2016,1,22,17,240
2016,1,22,18,160
2016,1,22,19,230
2016,1,22,20,390
2016,1,22,21,670
2016,1,22,22,950
2016,1,22,23,1200
2016,1,23,0,1370
2016,1,23,1,1390
2016,1,23,2,1270
2016,1,23,3,1070
2016,1,23,4,790
2016,1,23,5,510
2016,1,23,6,300
2016,1,23,7,140
2016,1,23,8,140
2016,1,23,9,230
2016,1,23,10,430
2016,1,23,11,670
2016,1,23,12,840
2016,1,23,13,950
2016,1,23,14,900
2016,1,23,15,790
2016,1,23,16,580
2016,1,23,17,370
2016,1,23,18,240
2016,1,23,19,170
2016,1,23,20,260
2016,1,23,21,460
2016,1,23,22,740
2016,1,23,23,1060
2016,1,24,0,1280
2016,1,24,1,1420
2016,1,24,2,1420
2016,1,24,3,1270
2016,1,24,4,990
2016,1,24,5,740
2016,1,24,6,430
2016,1,24,7,230
2016,1,24,8,110
2016,1,24,9,160
2016,1,24,10,320
2016,1,24,11,520
2016,1,24,12,790
2016,1,24,13,930
2016,1,24,14,1010
2016,1,24,15,940
2016,1,24,16,740
2016,1,24,17,550
2016,1,24,18,320
2016,1,24,19,230
2016,1,24,20,190
2016,1,24,21,340
2016,1,24,22,570
2016,1,24,23,830
2016,1,25,0,1140
2016,1,25,1,1360
2016,1,25,2,1420
2016,1,25,3,1380
2016,1,25,4,1200
2016,1,25,5,940
2016,1,25,6,610
2016,1,25,7,340
2016,1,25,8,170
2016,1,25,9,120
2016,1,25,10,170
2016,1,25,11,380
2016,1,25,12,620
2016,1,25,13,800
2016,1,25,14,950
2016,1,25,15,990
2016,1,25,16,860
2016,1,25,17,690
2016,1,25,18,450
2016,1,25,19,260
2016,1,25,20,190
2016,1,25,21,200
2016,1,25,22,340
2016,1,25,23,600
2016,1,26,0,870
2016,1,26,1,1140
2016,1,26,2,1300
2016,1,26,3,1330
2016,1,26,4,1270
2016,1,26,5,1030
2016,1,26,6,740
2016,1,26,7,440
2016,1,26,8,230
2016,1,26,9,100
2016,1,26,10,100
2016,1,26,11,230
2016,1,26,12,440
2016,1,26,13,680
2016,1,26,14,880
2016,1,26,15,950
2016,1,26,16,910
2016,1,26,17,810
2016,1,26,18,640
2016,1,26,19,390
2016,1,26,20,240
2016,1,26,21,230
2016,1,26,22,290
2016,1,26,23,450
2016,1,27,0,720
2016,1,27,1,950
2016,1,27,2,1180
2016,1,27,3,1300
2016,1,27,4,1300
2016,1,27,5,1100
2016,1,27,6,900
2016,1,27,7,610
2016,1,27,8,400
2016,1,27,9,220
2016,1,27,10,160
2016,1,27,11,200
2016,1,27,12,380
2016,1,27,13,560
2016,1,27,14,760
2016,1,27,15,920
2016,1,27,16,990
2016,1,27,17,930
2016,1,27,18,770
2016,1,27,19,590
2016,1,27,20,400
2016,1,27,21,310
2016,1,27,22,300
2016,1,27,23,400
2016,1,28,0,590
2016,1,28,1,800
2016,1,28,2,1010
2016,1,28,3,1190
2016,1,28,4,1245
2016,1,28,5,1190
2016,1,28,6,1070
2016,1,28,7,790
2016,1,28,8,570
2016,1,28,9,360
2016,1,28,10,200
2016,1,28,11,170
2016,1,28,12,270
2016,1,28,13,460
2016,1,28,14,640
2016,1,28,15,810
2016,1,28,16,930
2016,1,28,17,920
2016,1,28,18,870
2016,1,28,19,720
2016,1,28,20,520
2016,1,28,21,390
2016,1,28,22,320
2016,1,28,23,370
2016,1,29,0,460
2016,1,29,1,630
2016,1,29,2,800
2016,1,29,3,980
2016,1,29,4,1080
2016,1,29,5,1110
2016,1,29,6,1010
2016,1,29,7,870
2016,1,29,8,630
2016,1,29,9,450
2016,1,29,10,280
2016,1,29,11,210
2016,1,29,12,240
2016,1,29,13,340
2016,1,29,14,500
2016,1,29,15,690
2016,1,29,16,820
2016,1,29,17,880
2016,1,29,18,890
2016,1,29,19,800
2016,1,29,20,680
2016,1,29,21,540
2016,1,29,22,440
2016,1,29,23,380
2016,1,30,0,420
2016,1,30,1,520
2016,1,30,2,680
2016,1,30,3,830
2016,1,30,4,940
2016,1,30,5,990
2016,1,30,6,980
2016,1,30,7,890
2016,1,30,8,720
2016,1,30,9,520
2016,1,30,10,390
2016,1,30,11,260
2016,1,30,12,240
2016,1,30,13,280
2016,1,30,14,420
2016,1,30,15,570
2016,1,30,16,690
2016,1,30,17,830
2016,1,30,18,890
2016,1,30,19,860
2016,1,30,20,760
2016,1,30,21,650
2016,1,30,22,510
2016,1,30,23,440
2016,1,31,0,440
2016,1,31,1,420
2016,1,31,2,560
2016,1,31,3,660
2016,1,31,4,750
2016,1,31,5,860
2016,1,31,6,890
2016,1,31,7,860
2016,1,31,8,730
2016,1,31,9,610
2016,1,31,10,440
2016,1,31,11,340
2016,1,31,12,260
2016,1,31,13,270
2016,1,31,14,340
2016,1,31,15,460
2016,1,31,16,630
2016,1,31,17,750
2016,1,31,18,830
2016,1,31,19,870
2016,1,31,20,880
2016,1,31,21,780
2016,1,31,22,650
2016,1,31,23,560
2016,2,1,0,480
2016,2,1,1,490
2016,2,1,2,490
2016,2,1,3,540
2016,2,1,4,660
2016,2,1,5,740
2016,2,1,6,770
2016,2,1,7,800
2016,2,1,8,740
2016,2,1,9,690
2016,2,1,10,580
2016,2,1,11,470
2016,2,1,12,430
2016,2,1,13,350
2016,2,1,14,350
2016,2,1,15,410
2016,2,1,16,550
2016,2,1,17,680
2016,2,1,18,800
2016,2,1,19,900
2016,2,1,20,920
2016,2,1,21,900
2016,2,1,22,840
2016,2,1,23,760
2016,2,2,0,640
2016,2,2,1,550
2016,2,2,2,500
2016,2,2,3,510
2016,2,2,4,550
2016,2,2,5,650
2016,2,2,6,680
2016,2,2,7,710
2016,2,2,8,740
2016,2,2,9,690
2016,2,2,10,640
2016,2,2,11,590
2016,2,2,12,460
2016,2,2,13,400
2016,2,2,14,390
2016,2,2,15,400
2016,2,2,16,470
2016,2,2,17,560
2016,2,2,18,690
2016,2,2,19,800
2016,2,2,20,910
2016,2,2,21,950
2016,2,2,22,960
2016,2,2,23,890
2016,2,3,0,800
2016,2,3,1,720
2016,2,3,2,570
2016,2,3,3,520
2016,2,3,4,490
2016,2,3,5,490
2016,2,3,6,540
2016,2,3,7,610
2016,2,3,8,660
2016,2,3,9,670
2016,2,3,10,700
2016,2,3,11,640
2016,2,3,12,550
2016,2,3,13,480
2016,2,3,14,420
2016,2,3,15,370
2016,2,3,16,390
2016,2,3,17,440
2016,2,3,18,560
2016,2,3,19,780
2016,2,3,20,860
2016,2,3,21,980
2016,2,3,22,1020
2016,2,3,23,1030
2016,2,4,0,890
2016,2,4,1,760
2016,2,4,2,650
2016,2,4,3,520
2016,2,4,4,470
2016,2,4,5,430
2016,2,4,6,440
2016,2,4,7,510
2016,2,4,8,600
2016,2,4,9,630
2016,2,4,10,680
2016,2,4,11,680
2016,2,4,12,580
2016,2,4,13,540
2016,2,4,14,430
2016,2,4,15,320
2016,2,4,16,320
2016,2,4,17,330
2016,2,4,18,450
2016,2,4,19,590
2016,2,4,20,750
2016,2,4,21,880
2016,2,4,22,1050
2016,2,4,23,1060
2016,2,5,0,1040
2016,2,5,1,940
2016,2,5,2,740
2016,2,5,3,580
2016,2,5,4,420
2016,2,5,5,380
2016,2,5,6,350
2016,2,5,7,370
2016,2,5,8,520
2016,2,5,9,580
2016,2,5,10,690
2016,2,5,11,750
2016,2,5,12,690
2016,2,5,13,680
2016,2,5,14,530
2016,2,5,15,390
2016,2,5,16,360
2016,2,5,17,330
2016,2,5,18,390
2016,2,5,19,490
2016,2,5,20,690
2016,2,5,21,910
2016,2,5,22,1080
2016,2,5,23,1190
2016,2,6,0,1220
2016,2,6,1,1150
2016,2,6,2,970
2016,2,6,3,740
2016,2,6,4,510
2016,2,6,5,360
2016,2,6,6,310
2016,2,6,7,270
2016,2,6,8,360
2016,2,6,9,480
2016,2,6,10,670
2016,2,6,11,760
2016,2,6,12,790
2016,2,6,13,760
2016,2,6,14,690
2016,2,6,15,490
2016,2,6,16,370
2016,2,6,17,330
2016,2,6,18,240
2016,2,6,19,340
2016,2,6,20,520
2016,2,6,21,760
2016,2,6,22,1000
2016,2,6,23,1210
2016,2,7,0,1290
2016,2,7,1,1280
2016,2,7,2,1120
2016,2,7,3,920
2016,2,7,4,650
2016,2,7,5,400
2016,2,7,6,290
2016,2,7,7,220
2016,2,7,8,270
2016,2,7,9,400
2016,2,7,10,580
2016,2,7,11,730
2016,2,7,12,860
2016,2,7,13,860
2016,2,7,14,830
2016,2,7,15,680
2016,2,7,16,460
2016,2,7,17,320
2016,2,7,18,190
2016,2,7,19,190
2016,2,7,20,350
2016,2,7,21,560
2016,2,7,22,850
2016,2,7,23,1110
2016,2,8,0,1280
2016,2,8,1,1340
2016,2,8,2,1270
2016,2,8,3,1080
2016,2,8,4,850
2016,2,8,5,520
2016,2,8,6,300
2016,2,8,7,160
2016,2,8,8,160
2016,2,8,9,250
2016,2,8,10,450
2016,2,8,11,630
2016,2,8,12,830
2016,2,8,13,920
2016,2,8,14,910
2016,2,8,15,800
2016,2,8,16,620
2016,2,8,17,410
2016,2,8,18,230
2016,2,8,19,150
2016,2,8,20,170
2016,2,8,21,360
2016,2,8,22,610
2016,2,8,23,930
2016,2,9,0,1180
2016,2,9,1,1330
2016,2,9,2,1350
2016,2,9,3,1240
2016,2,9,4,980
2016,2,9,5,690
2016,2,9,6,380
2016,2,9,7,140
2016,2,9,8,70
2016,2,9,9,90
2016,2,9,10,250
2016,2,9,11,500
2016,2,9,12,690
2016,2,9,13,890
2016,2,9,14,960
2016,2,9,15,900
2016,2,9,16,740
2016,2,9,17,510
2016,2,9,18,310
2016,2,9,19,160
2016,2,9,20,90
2016,2,9,21,190
2016,2,9,22,380
2016,2,9,23,690
2016,2,10,0,1010
2016,2,10,1,1240
2016,2,10,2,1360
2016,2,10,3,1350
2016,2,10,4,1180
2016,2,10,5,890
2016,2,10,6,560
2016,2,10,7,270
2016,2,10,8,60
2016,2,10,9,-3
2016,2,10,10,70
2016,2,10,11,280
2016,2,10,12,530
2016,2,10,13,750
2016,2,10,14,910
2016,2,10,15,940
2016,2,10,16,900
2016,2,10,17,700
2016,2,10,18,420
2016,2,10,19,230
2016,2,10,20,90
2016,2,10,21,80
2016,2,10,22,180
2016,2,10,23,410
2016,2,11,0,730
2016,2,11,1,1010
2016,2,11,2,1230
2016,2,11,3,1330
2016,2,11,4,1250
2016,2,11,5,1100
2016,2,11,6,760
2016,2,11,7,450
2016,2,11,8,150
2016,2,11,9,12
2016,2,11,10,10
2016,2,11,11,130
2016,2,11,12,380
2016,2,11,13,650
2016,2,11,14,850
2016,2,11,15,1010
2016,2,11,16,1000
2016,2,11,17,890
2016,2,11,18,690
2016,2,11,19,460
2016,2,11,20,240
2016,2,11,21,130
2016,2,11,22,150
2016,2,11,23,280
2016,2,12,0,520
2016,2,12,1,820
2016,2,12,2,1100
2016,2,12,3,1250
2016,2,12,4,1320
2016,2,12,5,1210
2016,2,12,6,980
2016,2,12,7,670
2016,2,12,8,390
2016,2,12,9,150
2016,2,12,10,50
2016,2,12,11,80
2016,2,12,12,260
2016,2,12,13,520
2016,2,12,14,770
2016,2,12,15,990
2016,2,12,16,1050
2016,2,12,17,1050
2016,2,12,18,900
2016,2,12,19,710
2016,2,12,20,490
2016,2,12,21,280
2016,2,12,22,200
2016,2,12,23,190
2016,2,13,0,320
2016,2,13,1,570
2016,2,13,2,790
2016,2,13,3,1010
2016,2,13,4,1150
2016,2,13,5,1190
2016,2,13,6,1080
2016,2,13,7,840
2016,2,13,8,530
2016,2,13,9,290
2016,2,13,10,110
2016,2,13,11,50
2016,2,13,12,130
2016,2,13,13,320
2016,2,13,14,560
2016,2,13,15,810
2016,2,13,16,1000
2016,2,13,17,1060
2016,2,13,18,1070
2016,2,13,19,910
2016,2,13,20,740
2016,2,13,21,490
2016,2,13,22,340
2016,2,13,23,260
2016,2,14,0,260
2016,2,14,1,400
2016,2,14,2,550
2016,2,14,3,770
2016,2,14,4,980
2016,2,14,5,1100
2016,2,14,6,1090
2016,2,14,7,950
2016,2,14,8,760
2016,2,14,9,520
2016,2,14,10,310
2016,2,14,11,190
2016,2,14,12,130
2016,2,14,13,260
2016,2,14,14,400
2016,2,14,15,640
2016,2,14,16,870
2016,2,14,17,1010
2016,2,14,18,1100
2016,2,14,19,1090
2016,2,14,20,970
2016,2,14,21,830
2016,2,14,22,630
2016,2,14,23,480
2016,2,15,0,370
2016,2,15,1,380
2016,2,15,2,440
2016,2,15,3,590
2016,2,15,4,760
2016,2,15,5,890
2016,2,15,6,1000
2016,2,15,7,980
2016,2,15,8,900
2016,2,15,9,750
2016,2,15,10,520
2016,2,15,11,360
2016,2,15,12,260
2016,2,15,13,270
2016,2,15,14,330
2016,2,15,15,470
2016,2,15,16,700
2016,2,15,17,890
2016,2,15,18,1050
2016,2,15,19,1110
2016,2,15,20,1130
2016,2,15,21,1040
2016,2,15,22,860
2016,2,15,23,710
2016,2,16,0,550
2016,2,16,1,440
2016,2,16,2,400
2016,2,16,3,420
2016,2,16,4,540
2016,2,16,5,670
2016,2,16,6,790
2016,2,16,7,900
2016,2,16,8,890
2016,2,16,9,850
2016,2,16,10,720
2016,2,16,11,600
2016,2,16,12,460
2016,2,16,13,340
2016,2,16,14,350
2016,2,16,15,400
2016,2,16,16,550
2016,2,16,17,730
2016,2,16,18,900
2016,2,16,19,1070
2016,2,16,20,1170
2016,2,16,21,1180
2016,2,16,22,1110
2016,2,16,23,990
2016,2,17,0,810
2016,2,17,1,650
2016,2,17,2,480
2016,2,17,3,410
2016,2,17,4,400
2016,2,17,5,500
2016,2,17,6,590
2016,2,17,7,690
2016,2,17,8,830
2016,2,17,9,830
2016,2,17,10,790
2016,2,17,11,730
2016,2,17,12,560
2016,2,17,13,470
2016,2,17,14,380
2016,2,17,15,320
2016,2,17,16,380
2016,2,17,17,530
2016,2,17,18,660
2016,2,17,19,870
2016,2,17,20,1030
2016,2,17,21,1170
2016,2,17,22,1190
2016,2,17,23,1110
2016,2,18,0,1000
2016,2,18,1,830
2016,2,18,2,610
2016,2,18,3,470
2016,2,18,4,390
2016,2,18,5,310
2016,2,18,6,400
2016,2,18,7,510
2016,2,18,8,620
2016,2,18,9,780
2016,2,18,10,810
2016,2,18,11,840
2016,2,18,12,730
2016,2,18,13,600
2016,2,18,14,500
2016,2,18,15,360
2016,2,18,16,330
2016,2,18,17,340
2016,2,18,18,470
2016,2,18,19,660
2016,2,18,20,850
2016,2,18,21,1070
2016,2,18,22,1200
2016,2,18,23,1220
2016,2,19,0,1150
2016,2,19,1,1030
2016,2,19,2,800
2016,2,19,3,630
2016,2,19,4,410
2016,2,19,5,320
2016,2,19,6,260
2016,2,19,7,350
2016,2,19,8,470
2016,2,19,9,650
2016,2,19,10,800
2016,2,19,11,870
2016,2,19,12,890
2016,2,19,13,760
2016,2,19,14,650
2016,2,19,15,480
2016,2,19,16,370
2016,2,19,17,340
2016,2,19,18,340
2016,2,19,19,480
2016,2,19,20,720
2016,2,19,21,960
2016,2,19,22,1160
2016,2,19,23,1290
2016,2,20,0,1340
2016,2,20,1,1240
2016,2,20,2,1070
2016,2,20,3,790
2016,2,20,4,540
2016,2,20,5,360
2016,2,20,6,240
2016,2,20,7,240
2016,2,20,8,360
2016,2,20,9,530
2016,2,20,10,750
2016,2,20,11,910
2016,2,20,12,990
2016,2,20,13,970
2016,2,20,14,820
2016,2,20,15,660
2016,2,20,16,490
2016,2,20,17,340
2016,2,20,18,330
2016,2,20,19,360
2016,2,20,20,570
2016,2,20,21,820
2016,2,20,22,1040
2016,2,20,23,1350
2016,2,21,0,1330
2016,2,21,1,1380
2016,2,21,2,1270
2016,2,21,3,1050
2016,2,21,4,760
2016,2,21,5,510
2016,2,21,6,310
2016,2,21,7,280
2016,2,21,8,280
2016,2,21,9,460
2016,2,21,10,650
2016,2,21,11,870
2016,2,21,12,1020
2016,2,21,13,1070
2016,2,21,14,1030
2016,2,21,15,860
2016,2,21,16,670
2016,2,21,17,440
2016,2,21,18,330
2016,2,21,19,310
2016,2,21,20,420
2016,2,21,21,600
2016,2,21,22,900
2016,2,21,23,1150
2016,2,22,0,1340
2016,2,22,1,1440
2016,2,22,2,1350
2016,2,22,3,1200
2016,2,22,4,940
2016,2,22,5,670
