,,,,,,,,,,,,Solar position,Solar position,Solar position,Solar position,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
,Location_Lat (deg),Location_Long (deg),time_increment (m),depth_to_datum(m),modelled_tidal_range (m),date,Jday (decimal),Kd Blue,Kd Green,Kd Red,Kd Bb,Solar_Alt (deg),binary_day,BB_I_(W/m2),BB_I_Below_tide_(W/m2),Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue
32,50.3819,-4.1927,0.25,2.6141473919223945,[4.17414739],2021-06-01 08:00:00+00:00,152.33333333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,501.0051974302177,144.92708313339784,0.5440329387891364,0.5440329387891364,0.5440329387891365,0.20546192766430613,0.48713454297130115,0.4371267356376461,65.03501032503296,44.13809332070071,67.71639063070359,13.76739883044046,29.635945701318512,38.096948839092974,51.2676114945925,14.5021476193822,29.619441791610612
33,50.3819,-4.1927,0.25,2.7294833288971785,[4.28948333],2021-06-01 08:15:00+00:00,152.34375,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,543.6454325850117,148.88673066710854,0.5903352377690857,0.5903352377690856,0.5903352377690856,0.20818767962090937,0.5193856253266037,0.4624444487620745,70.57009887856061,47.89465849833255,73.47968976440022,13.950043443610463,31.59801416737432,40.30346594955341,56.62005543495015,16.296644330958227,33.17622381484681
34,50.3819,-4.1927,0.25,2.8341455541901523,[4.39414555],2021-06-01 08:30:00+00:00,152.35416666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,584.9305279776777,152.43229218496936,0.6351660137567743,0.6351660137567744,0.6351660137567744,0.2104974839092993,0.5499868482079253,0.48623561431477763,75.92927802261723,51.53183711951707,79.0598267792962,14.104816628209813,33.45970965333419,42.376939711256824,61.824461394407415,18.072127466182884,36.68288706803938
35,50.3819,-4.1927,0.25,2.9289676394580675,[4.48896764],2021-06-01 08:45:00+00:00,152.36458333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,624.6266641071041,155.615694072416,0.6782713661719528,0.6782713661719528,0.6782713661719528,0.2124734423333886,0.5788866771739795,0.5085128771159904,81.08219586914468,55.0290299030229,84.42519838513518,14.237219784386042,35.217896943423014,44.31847215944904,66.84497608475864,19.811132959599888,40.10672622568614
36,50.3819,-4.1927,0.25,3.0136443637613017,[4.57364436],2021-06-01 09:00:00+00:00,152.375,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,662.5174020316999,158.55538028011134,0.7194162676854304,0.7194162676854304,0.7194162676854305,0.21430871936723217,0.6061313225251658,0.5294039262322331,86.00075668406002,58.36716877879566,89.54655046640757,14.360196294810661,36.87538734711012,46.13919179174401,71.64056038924936,21.49178143168554,43.407358674663556
37,50.3819,-4.1927,0.25,3.086796389354657,[4.64679639],2021-06-01 09:15:00+00:00,152.38541666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,698.4023737956107,161.44146618301158,0.7583831421753997,0.7583831421753999,0.7583831421753999,0.2163113781922279,0.6318794167233683,0.5491680819206132,90.65895089272293,61.52860151572215,94.39680107897776,14.494388566237536,38.44183163356123,47.861699171691235,76.1645623264854,23.086769882160922,46.535101907286524
38,50.3819,-4.1927,0.25,3.146276554538322,[4.70627655],2021-06-01 09:30:00+00:00,152.39583333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,732.0964530852922,164.52076404195583,0.7949709641576513,0.7949709641576511,0.7949709641576512,0.21887673302180294,0.6563879856736683,0.5681775337837481,95.03274742365039,64.49701865724329,98.95092835515187,14.666285440183257,39.932866562428714,49.51843177586985,80.36646198346713,24.564152094814574,49.432496579282024
39,50.3819,-4.1927,0.25,3.189629000901203,[4.749629],2021-06-01 09:45:00+00:00,152.40625,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,763.4292709018065,168.06901747591198,0.8289947328624403,0.8289947328624403,0.8289947328624404,0.22244248434408814,0.6799738644725218,0.5868699517088544,99.10003083839622,67.25741085253274,103.18590504143523,14.905215937634242,41.36776752251498,51.147533890461226,84.19481490076198,25.889643330017762,52.03837115097401
40,50.3819,-4.1927,0.25,3.214584547791786,[4.77458455],2021-06-01 10:00:00+00:00,152.41666666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,792.2449807345274,172.35973008479095,0.8602852172406464,0.8602852172406464,0.8602852172406465,0.22744236974648693,0.7029613412812192,0.6056864415725145,102.84057084897205,69.79604816851794,107.0806667591624,15.240243537267144,42.766263326892805,52.787449258761654,87.6003273117049,27.029784841625137,54.29321750040074
41,50.3819,-4.1927,0.25,3.2194763390915484,[4.77947634],2021-06-01 10:15:00+00:00,152.42708333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,818.402170095956,177.63765790856743,0.8886888599009481,0.888688859900948,0.8886888599009483,0.2342700956701196,0.7256296112560946,0.6250110223469477,106.23601083426537,72.10047229617935,110.61610004744975,15.697749348510044,44.14533945239313,54.471646323547866,90.53826148575533,27.955132843786217,56.14445372390188
42,50.3819,-4.1927,0.25,3.203487581289578,[4.76348758],2021-06-01 10:30:00+00:00,152.4375,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,841.7738801199422,184.1019915666411,0.9140677983911977,0.9140677983911977,0.9140677983911977,0.24325942819061022,0.748172512234767,0.6451255005318632,109.26987038406644,74.15949827713587,113.77504501211196,16.30009805338177,45.51678846785229,56.22468539405441,92.96977233068466,28.64270980928358,57.55035961805755
43,50.3819,-4.1927,0.25,3.1666904788202195,[4.72669048],2021-06-01 10:45:00+00:00,152.44791666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,862.2477015139367,191.90124814144022,0.93629996939132,0.93629996939132,0.9362999693913202,0.25468170931342593,0.7706788603576745,0.6661884196186324,111.9275577545388,75.9632229569489,116.54230829466921,17.065471480755363,46.88601370660682,58.06038402658045,94.86208627378343,29.07720925034208,58.48192426808876
44,50.3819,-4.1927,0.25,3.1098900451284197,[4.66989005],2021-06-01 11:00:00+00:00,152.45833333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,879.7258963964106,201.1397446058153,0.9552792410144769,0.9552792410144769,0.9552792410144771,0.2687597556008343,0.7931359292259866,0.68824040551131,114.1963856838198,77.50303571888631,118.90467954002143,18.00879991242871,48.25224092903411,59.98228289448714,96.18758577139108,29.2507947898522,58.92239664553429
45,50.3819,-4.1927,0.25,3.034334720507885,[4.59433472],2021-06-01 11:15:00+00:00,152.46875,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,894.1255377697853,211.89395533981656,0.9709155642583247,0.9709155642583247,0.970915564258325,0.28569600179012156,0.8154526036015297,0.7112319054909306,116.06558949686932,78.77163077135812,120.85095024775657,19.143647904117987,49.609926930920786,61.98606332484657,96.92194159275134,29.161703840437333,58.86488692291
46,50.3819,-4.1927,0.25,2.941385999765855,[4.501386],2021-06-01 11:30:00+00:00,152.47916666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,905.3786544799326,224.23535913544336,0.9831351304140455,0.9831351304140458,0.9831351304140458,0.305711083128214,0.8374935757405967,0.735063754986126,117.5263459225253,79.76301991871402,122.37193336502924,20.484799574102514,50.95083995575661,64.0630828181407,97.04154634842278,28.812179962957416,58.308850546888536
47,50.3819,-4.1927,0.25,2.832244682699186,[4.39224468],2021-06-01 11:45:00+00:00,152.48958333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,913.4323555145554,238.2543246792108,0.9918805060398248,0.9918805060398248,0.991880506039825,0.3290859374564124,0.8591128206186925,0.7596272096530073,118.57178922855881,80.47254351181549,123.46048008686115,22.05107973996149,52.2660962367067,66.20386396800676,96.52070948859732,28.206447275108786,57.256616118854396
48,50.3819,-4.1927,0.25,2.707811410213505,[4.26781141],2021-06-01 12:00:00+00:00,152.5,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,918.2489352190321,254.07771606527527,0.9971107472129289,0.9971107472129289,0.997110747212929,0.35619661415619425,0.880174504369285,0.7848292725595339,119.19702487964331,80.89687971745417,124.1114940772254,23.867686363544085,53.547432009373665,68.40030180379595,95.32933851609923,27.349447708080504,55.71119227342945
49,50.3819,-4.1927,0.25,2.5687197116028773,[4.12871971],2021-06-01 12:15:00+00:00,152.51041666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,919.8059536907301,271.8721598687628,0.9988014868285091,0.998801486828509,0.9988014868285093,0.38752791929087055,0.9005527373332332,0.8105920665387909,119.39913997326417,81.03405160101617,124.32194233522658,25.967104871736403,54.787188487993916,70.64560908921773,93.43203510152776,26.246863113022258,53.67633324600885
50,50.3819,-4.1927,0.25,2.415531493304563,[3.97553149],2021-06-01 12:30:00+00:00,152.52083333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,918.0962822924135,291.82599312994677,0.9969449840218303,0.9969449840218303,0.9969449840218304,0.42365126107459355,0.9201075681291616,0.8368213934092603,119.17720914777125,80.88343113617132,124.09086134674108,28.387623646569388,55.97685140972343,72.93157616101095,90.78958550120186,24.906579726447895,51.15928518573013
51,50.3819,-4.1927,0.25,2.249040384399615,[3.80904038],2021-06-01 12:45:00+00:00,152.53125,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-17.010693675301336,1.0,913.1281190210221,314.10582135327445,0.9915501408569632,0.9915501408569631,0.9915501408569635,0.4651540905341052,0.9386417505940466,0.8633479810755678,118.53229657738542,80.44574055884813,123.41935916167742,31.16860605171069,57.10442085244312,75.24345043180995,87.36369052567474,23.34131970640501,48.17590872986747
