,,,,,,,,,,,,Solar position,Solar position,Solar position,Solar position,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
,Location_Lat (deg),Location_Long (deg),time_increment (m),depth_to_datum(m),modelled_tidal_range (m),date,Jday (decimal),Kd Blue,Kd Green,Kd Red,Kd Bb,Solar_Alt (deg),binary_day,BB_I_(W/m2),BB_I_Below_tide_(W/m2),Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue
0,50.3819,-4.1927,0.25,3.2675451806267266,[4.82754518],2021-07-18 00:00:00+00:00,199.0,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50.3819,-4.1927,0.25,3.168239200471677,[4.7282392],2021-07-18 00:15:00+00:00,199.01041666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,50.3819,-4.1927,0.25,3.0482324062662136,[4.60823241],2021-07-18 00:30:00+00:00,199.02083333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50.3819,-4.1927,0.25,2.9099017060738235,[4.46990171],2021-07-18 00:45:00+00:00,199.03125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,50.3819,-4.1927,0.25,2.7563146247399337,[4.31631462],2021-07-18 01:00:00+00:00,199.04166666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,50.3819,-4.1927,0.25,2.590758152591681,[4.15075815],2021-07-18 01:15:00+00:00,199.05208333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.5,0.004892210019987595,0.0021173254988767526,2.6459651691863256e-05,3.5825320001643277e-05,2.0144676577310065e-05,6.238186493318373e-06,2.4820077823154567e-05,1.0361401137822084e-05,0.0034169218785001744,0.003078590963084997,0.0025008771024521478,0.0007965326214631963,0.0021077261736990893,0.0012703086036243273,0.002620389257036978,0.0009708647893859079,0.0012305684988278204
6,50.3819,-4.1927,0.25,2.416293681149516,[3.97629368],2021-07-18 01:30:00+00:00,199.0625,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.5,0.005091453534268422,0.0023314035274908983,2.6564129634695223e-05,3.90844487239734e-05,2.0877282233011447e-05,6.908097298905522e-06,2.7777759008711783e-05,1.1239390520205319e-05,0.0034304138538610225,0.0033586589214908403,0.0025918270217739686,0.0008820712328356505,0.0023588930754579805,0.001377950171738219,0.002548342621025372,0.0009997658460328598,0.0012138768500357495
7,50.3819,-4.1927,0.25,2.235443914536024,[3.79544391],2021-07-18 01:45:00+00:00,199.07291666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.5,0.005830739596924636,0.002830667601454464,2.8652022930386644e-05,4.7645287953278344e-05,2.384789013223938e-05,8.24831972508466e-06,3.476953260148529e-05,1.3460290356559596e-05,0.0037000382754181554,0.004094320802153814,0.0029606155325763907,0.001053199634272775,0.00295263594391583,0.0016502326683216597,0.00264683864114538,0.0011416848582379842,0.001310382864254731
8,50.3819,-4.1927,0.25,2.0500805367039376,[3.61008054],2021-07-18 02:00:00+00:00,199.08333333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-19.46235819022762,0.5,0.007417615080265461,0.0038234265536109045,3.417699607730529e-05,6.418826527954612e-05,3.02501430188802e-05,1.0919261017954893e-05,4.812900398430104e-05,1.7921736611982507e-05,0.004413517116473259,0.005515914817136288,0.0037554283749102533,0.0013942429602558871,0.004087125033795964,0.002197206334091975,0.0030192741562173712,0.0014287897833403238,0.0015582220408182782
