,,,,,,,,,,,,Solar position,Solar position,Solar position,Solar position,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
,Location_Lat (deg),Location_Long (deg),time_increment (m),depth_to_datum(m),modelled_tidal_range (m),date,Jday (decimal),Kd Blue,Kd Green,Kd Red,Kd Bb,Solar_Alt (deg),binary_day,BB_I_(W/m2),BB_I_Below_tide_(W/m2),Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue
0,50.3819,-4.1927,0.25,0.0,[1.12032969],2021-03-01 00:00:00+00:00,60.0,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50.3819,-4.1927,0.25,0.0,[0.92222246],2021-03-01 00:15:00+00:00,60.010416666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,50.3819,-4.1927,0.25,0.0,[0.76953078],2021-03-01 00:30:00+00:00,60.020833333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50.3819,-4.1927,0.25,0.0,[0.66854381],2021-03-01 00:45:00+00:00,60.03125,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,50.3819,-4.1927,0.25,0.0,[0.62475661],2021-03-01 01:00:00+00:00,60.041666666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,50.3819,-4.1927,0.25,0.0,[0.64243597],2021-03-01 01:15:00+00:00,60.052083333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,50.3819,-4.1927,0.25,0.0,[0.72409675],2021-03-01 01:30:00+00:00,60.0625,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,50.3819,-4.1927,0.25,0.0,[0.86996041],2021-03-01 01:45:00+00:00,60.072916666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,50.3819,-4.1927,0.25,0.0,[1.07749954],2021-03-01 02:00:00+00:00,60.083333333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,50.3819,-4.1927,0.25,0.0,[1.34118289],2021-03-01 02:15:00+00:00,60.09375,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,50.3819,-4.1927,0.25,0.09252041130518363,[1.65252041],2021-03-01 02:30:00+00:00,60.104166666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,50.3819,-4.1927,0.25,0.4404654016803482,[2.0004654],2021-03-01 02:45:00+00:00,60.114583333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,50.3819,-4.1927,0.25,0.8121691857203106,[2.37216919],2021-03-01 03:00:00+00:00,60.125,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,50.3819,-4.1927,0.25,1.1940152340490506,[2.75401523],2021-03-01 03:15:00+00:00,60.135416666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,50.3819,-4.1927,0.25,1.5727984450192283,[3.13279845],2021-03-01 03:30:00+00:00,60.145833333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,50.3819,-4.1927,0.25,1.9368766832057367,[3.49687668],2021-03-01 03:45:00+00:00,60.15625,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,50.3819,-4.1927,0.25,2.2771150919326666,[3.83711509],2021-03-01 04:00:00+00:00,60.166666666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,50.3819,-4.1927,0.25,2.5874726374767723,[4.14747264],2021-03-01 04:15:00+00:00,60.177083333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,50.3819,-4.1927,0.25,2.865140196987898,[4.4251402],2021-03-01 04:30:00+00:00,60.1875,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,50.3819,-4.1927,0.25,3.110218725081643,[4.67021873],2021-03-01 04:45:00+00:00,60.197916666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,50.3819,-4.1927,0.25,3.32500851568838,[4.88500852],2021-03-01 05:00:00+00:00,60.208333333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,50.3819,-4.1927,0.25,3.5130491936853834,[5.07304919],2021-03-01 05:15:00+00:00,60.21875,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.5,0.004940023728075383,0.001469534904945049,3.24483128073903e-05,4.5459551540191136e-05,2.55902169136965e-05,4.1285315258881575e-06,2.540331779811325e-05,9.474532743421575e-06,0.003420180599107112,0.003146937952242552,0.0025229791203008577,0.0004351635634019397,0.00175854495223261,0.0009341088575714814,0.0029850170357051723,0.001388393000009942,0.0015888702627293763
22,50.3819,-4.1927,0.25,3.6780905927153715,[5.23809059],2021-03-01 05:30:00+00:00,60.229166666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.5,0.008163001296346315,0.0022938430868063024,4.519196343207091e-05,8.90640247152734e-05,4.188735969686176e-05,5.219145308161745e-06,4.842774569742073e-05,1.4801113653316102e-05,0.004763411813840872,0.006165458084384439,0.004129739668722812,0.0005501185726621253,0.0033524112252191277,0.0014592647194221185,0.004213293241178746,0.0028130468591653114,0.0026704749493006935
23,50.3819,-4.1927,0.25,3.8231789580869973,[5.38317896],2021-03-01 05:45:00+00:00,60.239583333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.5,0.021213917774794894,0.005670068788290392,0.0001099466637575547,0.00024211719360021737,0.00010909611717396282,1.1661126374538385e-05,0.000128522648127752,3.6999780968755115e-05,0.011588813524828228,0.01676056537331556,0.010755955163025018,0.0012291288741782844,0.008896981721395955,0.0036478657119123994,0.010359684650649943,0.007863583651919605,0.007108089451112619
24,50.3819,-4.1927,0.25,3.9500106633216725,[5.51001066],2021-03-01 06:00:00+00:00,60.25,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.5,0.06589686101463228,0.016858625269432496,0.00033904796931846245,0.000745986107533644,0.0003439249824801533,3.3380517905642955e-05,0.0003877575709385445,0.00011253161295181928,0.03573699790534445,0.051640896447643386,0.033908096702488004,0.0035184387060958468,0.02684252208641033,0.01109466601274722,0.032218559199248605,0.024798374361233055,0.022813430689740784
25,50.3819,-4.1927,0.25,4.058644540626167,[5.61864454],2021-03-01 06:15:00+00:00,60.260416666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.5,0.2270448645143687,0.05594826917018791,0.0012369145159931555,0.0025044976334227323,0.0011825170777351082,0.00011425712693647357,0.001278600491545542,0.0003752100691366566,0.13037568564705895,0.1733738760478435,0.1165861902064629,0.01204315340453828,0.08851113300234134,0.036992541851091444,0.11833253224252067,0.08486274304550215,0.07959364835537144
26,50.3819,-4.1927,0.25,4.147587760503519,[5.70758776],2021-03-01 06:30:00+00:00,60.270833333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.75,0.6618685645595983,0.15816689184922564,0.0038201478424620947,0.006899237353003414,0.003529835760699323,0.0003349300971731411,0.0034706962117068653,0.0010921856221326753,0.40265870259775055,0.4775997811703138,0.34801197474684714,0.03530295788284369,0.2402589831901114,0.10768027209096065,0.36735574471490684,0.2373407979802024,0.2403317026558865
27,50.3819,-4.1927,0.25,4.214195635446693,[5.77419564],2021-03-01 06:45:00+00:00,60.28125,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.75,1.3445519534080286,0.3140060189441946,0.007747222102973713,0.013446658702707288,0.007323851004881223,0.0006531954874605674,0.006690183259857774,0.002223821136232354,0.8165878728686833,0.9308450956668687,0.722069813938152,0.06884938970164663,0.463128009287346,0.21924997013194528,0.7477384831670366,0.4677170863795227,0.5028198438062067
28,50.3819,-4.1927,0.25,4.255268564847219,[5.81526856],2021-03-01 07:00:00+00:00,60.291666666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,-35.2961227630839,0.75,2.1415966076169917,0.49310781867004805,0.012299735966132161,0.020988608271496748,0.011713638856107595,0.0010123353446967018,0.010371759033620878,0.0035156618633336504,1.296440852725141,1.452936636999815,1.1548657972057543,0.10670415211645441,0.7179851324657138,0.34661454825267235,1.1897367006086865,0.7349515045341011,0.808251248953082
