,,,,,,,,,,,,Lunar position,Lunar position,Lunar position,Lunar position,Lunar position,Lunar position,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
,Location_Lat (deg),Location_Long (deg),time_increment (m),depth_to_datum(m),modelled_tidal_range (m),date,Jday (decimal),Kd Blue,Kd Green,Kd Red,Kd Bb,Lunar_Alt (deg),Lunar_Az (deg),phase,I_atmos,BB_I(uW/m2),BB_I_Below_tide(uW/m2),Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue
89,50.3819,-4.1927,0.25,2.210510274899631,[3.77051027],2021-07-19 22:15:00+00:00,200.92708333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,14.695314085861959,208.12177091982872,0.7747840339278986,[273.97202079],[45.17810067],22.110249305959986,0.4235276650555594,0.42352766505555933,0.42352766505555933,0.12225674594522803,0.3065443682494558,0.23761627860215948,12.323222025466567,8.401925466710495,12.879005989568975,3.557257645014678,6.081215341467515,7.225647172150726,8.765964380451889,2.3207101252429796,5.653358817418249
90,50.3819,-4.1927,0.25,2.398566138021428,[3.95856614],2021-07-19 22:30:00+00:00,200.9375,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,13.506503964797957,211.42287769939506,0.7758077718093568,[274.88797581],[40.26355017],18.542850897631876,0.3711473193348532,0.37114731933485307,0.371147319334853,0.09638977133845945,0.2613452124790034,0.1982379544838347,10.799131196589348,7.362806190740248,11.286177841768586,2.8046162061974553,5.184556234460277,6.0281960632306895,7.9945149903918935,2.178249956279971,5.257981778537896
91,50.3819,-4.1927,0.25,2.569379914308111,[4.12937991],2021-07-19 22:45:00+00:00,200.94791666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,12.206427771303845,214.65963197749278,0.7768299549555084,[275.80652139],[34.8985395],15.208664712365312,0.3146887323834963,0.31468873238349626,0.31468873238349626,0.07424519707814944,0.21612306255159755,0.16074060627734374,9.156377346839275,6.242782922699739,9.569334906812406,2.1602840225290434,4.287440970255214,4.887943343066592,6.996093324310231,1.9553419524445248,4.681391563745814
92,50.3819,-4.1927,0.25,2.7218593390194976,[4.28185934],2021-07-19 23:00:00+00:00,200.95833333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,10.801448202841621,217.83101790708793,0.7778505760416476,[276.72766868],[29.15524233],12.094665117710486,0.25528787231603645,0.2552878723160364,0.25528787231603645,0.05528349788967947,0.17146133822127105,0.12530269320251747,7.428013304743106,5.064390954184939,7.763020713632118,1.6085627340295745,3.4014434074066373,3.8103157583640908,5.819450570713531,1.6629475467783013,3.952704955268027
93,50.3819,-4.1927,0.25,2.8563010224732452,[4.41630102],2021-07-19 23:15:00+00:00,200.96875,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,9.298017210819037,220.9371265353823,0.7788696277495848,[277.65142898],[23.1390949],9.19071382804157,0.1945731411506309,0.19457314115063085,0.1945731411506309,0.03906875596185623,0.12813878119769825,0.09220344076367969,5.661420059247192,3.859934461558457,5.916753159346731,1.136768607343671,2.5420121938833735,2.8038042466447175,4.524651451903521,1.3179222676750837,3.112948912702014
94,50.3819,-4.1927,0.25,2.973897651919011,[4.53389765],2021-07-19 23:30:00+00:00,200.97916666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,7.702593915730727,223.9790579675175,0.7798871027952112,[278.57781366],[17.01274882],6.505309048071417,0.13495594508966455,0.1349559450896645,0.13495594508966452,0.025364840255080814,0.08736172772708818,0.062015899459687426,3.9267613717239516,2.6772508279573404,4.103860428833435,0.7380310281805282,1.7330785815603378,1.885834637236852,3.1887303435434236,0.9441722463970026,2.218025791596583
95,50.3819,-4.1927,0.25,3.0761401825481776,[4.63614018],2021-07-19 23:45:00+00:00,200.98958333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,6.021576891674667,226.95881630804323,0.7809029938661296,[279.50683419],[11.04305092],4.085344198094836,0.08009893310346562,0.0800989331034656,0.0800989331034656,0.014213739716089342,0.05108137171246701,0.035836700619274166,2.3306079344486585,1.588999542237847,2.4357196101045515,0.4135717328184058,1.013350279748976,1.0897542710969688,1.9170362016302527,0.5756492624888709,1.3459653390075828
96,50.3819,-4.1927,0.25,3.1642452837767725,[4.72424528],2021-07-20 00:00:00+00:00,201.0,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,4.261250762547611,229.87920463918346,0.7819172936925731,[280.43850215],[5.69117731],2.046315468719093,0.035492769482085344,0.03549276948208534,0.035492769482085344,0.005993963965193383,0.022344991590694523,0.015518036019002068,1.032719500316619,0.7041041905881126,1.0792957071321494,0.17440407050159104,0.4432790804224321,0.47188624339063434,0.858315429815028,0.2608251101656805,0.607409463741515
97,50.3819,-4.1927,0.25,3.2387282178299945,[4.79872822],2021-07-20 00:15:00+00:00,201.01041666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,2.427746411351233,232.7437258282821,0.782929994986755,[281.37282919],[1.74017596],0.6108111403586227,0.008085018457525477,0.008085018457525477,0.008085018457525475,0.0013094025505068028,0.005034901139462964,0.0034667320309672406,0.23524668103797075,0.16039028399289226,0.24585643331371682,0.03809918378883411,0.09988217440405972,0.10541947144161332,0.19714749724913663,0.06050810958883254,0.1404369618721035
98,50.3819,-4.1927,0.25,3.299204293373594,[4.85920429],2021-07-20 00:30:00+00:00,201.02083333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5270137335061879,235.5564933428954,0.7839410904673714,[282.30982707],[0.0833504],0.02869004271599517,0.00019000307132430944,0.00019000307132430944,0.00019000307132430942,2.974335385899026e-05,0.00011728156341427798,8.0192316936359e-05,0.005528446490367679,0.0037692735927970793,0.005777782410745878,0.0008654309591281882,0.0023266271266996884,0.002438559308765099,0.004663015531239491,0.0014426464660973908,0.003339223101980779
99,50.3819,-4.1927,0.25,3.3444471125140383,[4.90444711],2021-07-20 00:45:00+00:00,201.03125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-1.4351944135081542,238.32215505184624,0.7849505728877924,[283.24950767],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,50.3819,-4.1927,0.25,3.3726721994433206,[4.9326722],2021-07-20 01:00:00+00:00,201.04166666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-3.4533283969426316,241.04583176337448,0.785958434982732,[284.19188294],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,50.3819,-4.1927,0.25,3.381964399800377,[4.9419644],2021-07-20 01:15:00+00:00,201.05208333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-5.522039452213576,243.73307148966362,0.7869646694953674,[285.13696494],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,50.3819,-4.1927,0.25,3.3707382837895863,[4.93073828],2021-07-20 01:30:00+00:00,201.0625,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-7.636169949539498,246.38981985118846,0.7879692692023771,[286.08476585],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,50.3819,-4.1927,0.25,3.3381190435697383,[4.89811904],2021-07-20 01:45:00+00:00,201.07291666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-9.790737261507193,249.0224067014939,0.7889722268541739,[287.03529792],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,50.3819,-4.1927,0.25,3.2841566458155733,[4.84415665],2021-07-20 02:00:00+00:00,201.08333333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-11.98091196615466,251.63754886666146,0.789973535243867,[287.98857354],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,50.3819,-4.1927,0.25,3.209831352019171,[4.76983135],2021-07-20 02:15:00+00:00,201.09375,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-14.201990898728141,254.24236895763067,0.7909731871475361,[288.94460518],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,50.3819,-4.1927,0.25,3.116862472719991,[4.67686247],2021-07-20 02:30:00+00:00,201.10416666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-16.449365284353714,256.8444302644992,0.7919711753493609,[289.90340541],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,50.3819,-4.1927,0.25,3.0073809135745635,[4.56738091],2021-07-20 02:45:00+00:00,201.11458333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-18.718483935440737,259.45178796443633,0.7929674926678738,[290.86498694],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,50.3819,-4.1927,0.25,2.8835577815028537,[4.44355778],2021-07-20 03:00:00+00:00,201.125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-21.004811226958665,262.0730570907911,0.7939621319043397,[291.82936256],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,50.3819,-4.1927,0.25,2.7472886468818545,[4.30728865],2021-07-20 03:15:00+00:00,201.13541666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-23.303779265334562,264.7174978836859,0.7949550858695116,[292.79654518],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,50.3819,-4.1927,0.25,2.6000148063971316,[4.16001481],2021-07-20 03:30:00+00:00,201.14583333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-25.610733381926178,267.3951193088502,0.7959463474079345,[293.76654782],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,50.3819,-4.1927,0.25,2.4427243551573716,[4.00272436],2021-07-20 03:45:00+00:00,201.15625,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-27.920869764387128,270.1168015170297,0.7969359093398818,[294.73938361],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,50.3819,-4.1927,0.25,2.2761273221150917,[3.83612732],2021-07-20 04:00:00+00:00,201.16666666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-30.229163681882426,272.89443768927094,0.7979237645274331,[295.71506579],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,50.3819,-4.1927,0.25,2.100953160167961,[3.66095316],2021-07-20 04:15:00+00:00,201.17708333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-32.530286434987595,275.741095028418,0.7989099058181348,[296.69360772],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,50.3819,-4.1927,0.25,1.9182872887913929,[3.47828729],2021-07-20 04:30:00+00:00,201.1875,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-34.81850878342204,278.67119309677304,0.7998943260674861,[297.67502287],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,50.3819,-4.1927,0.25,1.729853982773622,[3.28985398],2021-07-20 04:45:00+00:00,201.19791666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-37.08758832016338,281.7006950502643,0.8008770181664543,[298.65932483],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,50.3819,-4.1927,0.25,1.5381678031781227,[3.0981678],2021-07-20 05:00:00+00:00,201.20833333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-39.33063809115576,284.84730279107623,0.8018579749896457,[299.64652729],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,50.3819,-4.1927,0.25,1.3465107431051524,[2.90651074],2021-07-20 05:15:00+00:00,201.21875,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-41.539973857890025,288.1306397067195,0.802837189422535,[300.63664409],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,50.3819,-4.1927,0.25,1.1587379275236684,[2.71873793],2021-07-20 05:30:00+00:00,201.22916666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-43.7069380748193,291.57239331275906,0.8038146543838541,[301.62968917],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,50.3819,-4.1927,0.25,0.9789590468523679,[2.53895905],2021-07-20 05:45:00+00:00,201.23958333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-45.82170028188875,295.1963730510227,0.8047903627703532,[302.62567657],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,50.3819,-4.1927,0.25,0.8111740461197203,[2.37117405],2021-07-20 06:00:00+00:00,201.25,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-47.87303685661698,299.02841399383755,0.8057643075207974,[303.62462051],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,50.3819,-4.1927,0.25,0.6589517758692351,[2.21895178],2021-07-20 06:15:00+00:00,201.26041666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-49.848098936843414,303.0960243625687,0.8067364815600642,[304.62653528],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,50.3819,-4.1927,0.25,0.5252266704420898,[2.08522667],2021-07-20 06:30:00+00:00,201.27083333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-51.73218695419694,307.42763451357445,0.8077068778225731,[305.6314353],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,50.3819,-4.1927,0.25,0.41225468262127807,[1.97225468],2021-07-20 06:45:00+00:00,201.28125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-53.508564997959745,312.05126438702456,0.8086754892781571,[306.63933515],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,50.3819,-4.1927,0.25,0.321724620587285,[1.88172462],2021-07-20 07:00:00+00:00,201.29166666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-55.15836878613046,316.9924026507277,0.8096423088738065,[307.6502495],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,50.3819,-4.1927,0.25,0.2549766622039489,[1.81497666],2021-07-20 07:15:00+00:00,201.30208333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-56.660685970702154,322.2709182792567,0.8106073296005329,[308.66419316],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,50.3819,-4.1927,0.25,0.21324814349117682,[1.77324814],2021-07-20 07:30:00+00:00,201.3125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-57.992910945659936,327.896958096595,0.8115705444345325,[309.68118109],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,50.3819,-4.1927,0.25,0.19785648119336008,[1.75785648],2021-07-20 07:45:00+00:00,201.32291666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-59.13148481686713,333.866081459687,0.8125319463633007,[310.70122834],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,50.3819,-4.1927,0.25,0.2102436246679107,[1.77024362],2021-07-20 08:00:00+00:00,201.33333333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-60.05310332603404,340.1543667106078,0.813491528409404,[311.72435013],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,50.3819,-4.1927,0.25,0.25184263273337937,[1.81184263],2021-07-20 08:15:00+00:00,201.34375,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-60.736388402484316,346.7147916640399,0.8144492835739562,[312.75056178],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,50.3819,-4.1927,0.25,0.32377599403927615,[1.88377599],2021-07-20 08:30:00+00:00,201.35416666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-61.16386734979062,353.47654750862074,0.8154052049016008,[313.77987878],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,50.3819,-4.1927,0.25,0.4264447517237231,[1.98644475],2021-07-20 08:45:00+00:00,201.36458333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-61.32392535393935,0.3486684473896947,0.816359285423413,[314.81231674],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,50.3819,-4.1927,0.25,0.5591044870120974,[2.11910449],2021-07-20 09:00:00+00:00,201.375,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-61.21228070595598,7.228199927496371,0.8173115181823991,[315.84789139],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,50.3819,-4.1927,0.25,0.7195386704474398,[2.27953867],2021-07-20 09:15:00+00:00,201.38541666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-60.83257577971826,14.011413004953397,0.8182618962568399,[316.88661863],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,50.3819,-4.1927,0.25,0.9039271465533303,[2.46392715],2021-07-20 09:30:00+00:00,201.39583333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-60.19590578956462,20.605223839236064,0.8192104127040994,[317.92851446],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,50.3819,-4.1927,0.25,1.1069696112056961,[2.66696961],2021-07-20 09:45:00+00:00,201.40625,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-59.31942643586489,26.935881632595322,0.8201570606258417,[318.97359509],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,50.3819,-4.1927,0.25,1.3222692010545538,[2.8822692],2021-07-20 10:00:00+00:00,201.41666666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-58.22442911237152,32.953212411178775,0.8211018331104761,[320.02187679],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,50.3819,-4.1927,0.25,1.5429225215640914,[3.10292252],2021-07-20 10:15:00+00:00,201.42708333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-56.93433973071689,38.630433822602804,0.822044723259219,[321.07337603],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,50.3819,-4.1927,0.25,1.7622136076135977,[3.32221361],2021-07-20 10:30:00+00:00,201.4375,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-55.4729956471743,43.96082201725767,0.8229857242086857,[322.12810942],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,50.3819,-4.1927,0.25,1.9742823555940356,[3.53428236],2021-07-20 10:45:00+00:00,201.44791666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-53.863378437755195,48.95289876216548,0.8239248290755207,[323.18609368],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,50.3819,-4.1927,0.25,2.174639818481774,[3.73463982],2021-07-20 11:00:00+00:00,201.45833333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,-52.126821833291345,53.62550813876359,0.8248620310205395,[324.24734574],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
