,,,,,,,,,,,,Solar position,Solar position,Solar position,Solar position,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
10,50.3819,-4.1927,0.25,3.326996376139586,4.886996376139586,2010-12-31 02:30:00+00:00,365.1041666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-52.78791252522285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,50.3819,-4.1927,0.25,3.2746363119244823,4.834636311924482,2010-12-31 02:45:00+00:00,365.1145833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-50.77542305327143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,50.3819,-4.1927,0.25,3.2046447517488086,4.764644751748809,2010-12-31 03:00:00+00:00,365.125,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-48.67039691142419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,50.3819,-4.1927,0.25,3.1174246524155973,4.677424652415597,2010-12-31 03:15:00+00:00,365.1354166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-46.48990438716907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,50.3819,-4.1927,0.25,3.013141308863631,4.573141308863631,2010-12-31 03:30:00+00:00,365.1458333333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-44.24862043059183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,50.3819,-4.1927,0.25,2.891889094883092,4.451889094883092,2010-12-31 03:45:00+00:00,365.15625,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-41.95917919677377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,50.3819,-4.1927,0.25,2.7539608353717457,4.313960835371746,2010-12-31 04:00:00+00:00,365.1666666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-39.63251370873072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,50.3819,-4.1927,0.25,2.600144909100758,4.160144909100758,2010-12-31 04:15:00+00:00,365.1770833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-37.27816111852182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,50.3819,-4.1927,0.25,2.4319661825277343,3.9919661825277344,2010-12-31 04:30:00+00:00,365.1875,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-34.90452659445711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,50.3819,-4.1927,0.25,2.2518007483123683,3.8118007483123684,2010-12-31 04:45:00+00:00,365.1979166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-32.51910845255772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,50.3819,-4.1927,0.25,2.0628274553927723,3.6228274553927724,2010-12-31 05:00:00+00:00,365.2083333333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-30.128687477000433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,50.3819,-4.1927,0.25,1.8688225695601655,3.4288225695601655,2010-12-31 05:15:00+00:00,365.21875,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-27.73948440073175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,50.3819,-4.1927,0.25,1.6738459868312483,3.2338459868312484,2010-12-31 05:30:00+00:00,365.2291666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-25.35729245438919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,50.3819,-4.1927,0.25,1.4818968742664684,3.0418968742664685,2010-12-31 05:45:00+00:00,365.2395833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-22.987588541933317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,50.3819,-4.1927,0.25,1.2966252833829413,2.8566252833829413,2010-12-31 06:00:00+00:00,365.25,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-20.635625951186483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,50.3819,-4.1927,0.25,1.121171446625953,2.681171446625953,2010-12-31 06:15:00+00:00,365.2604166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-18.30651369834389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.3819,-4.1927,0.25,0.958169559104443,2.518169559104443,2010-12-31 06:30:00+00:00,365.2708333333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-16.00528405852848,0.5,0.006257512110896924,0.00464835359757502,0.00010393846920666443,0.00019940917849537647,0.00010102235873914783,0.00013106422224191415,0.00025704855760343067,0.00014344702532544676,0.0038502810855600964,0.004512825053480709,0.003169788238054872,0.0021799188812139584,0.003927246317537026,0.0026371515246427038,0.001670362204346138,0.0005855787359436834,0.0005326367134121683
27,50.3819,-4.1927,0.25,0.8099067268290012,2.3699067268290013,2010-12-31 06:45:00+00:00,365.28125,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-13.736949301469208,0.5,0.014367693301409074,0.011175353036360237,0.00021527959739742143,0.0004983242026606432,0.0002312678593578363,0.00029644111500270326,0.0006563294571260393,0.0003378717956809625,0.00797478516176893,0.011277564871844106,0.007256513801320709,0.004930541475840322,0.010027550699451626,0.006211485522912102,0.0030442436859286076,0.0012500141723924794,0.0010450282784086069
28,50.3819,-4.1927,0.25,0.6785824372777336,2.2385824372777336,2010-12-31 07:00:00+00:00,365.2916666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-11.506550933871464,0.5,0.0391512875420742,0.03171865175488559,0.0005780637202535825,0.0013601204455892337,0.0006380456804890791,0.000860541092806835,0.0018258290910374106,0.0009559576677817026,0.02141370587164816,0.0307808580774468,0.020020020504354544,0.014312905110043064,0.027895432057981506,0.017574468451784526,0.0071008007616050976,0.002885426019465294,0.002445552052570018
29,50.3819,-4.1927,0.25,0.566581547558354,2.126581547558354,2010-12-31 07:15:00+00:00,365.3020833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-9.319201436205427,0.5,0.11742602447186688,0.09849719987026777,0.0017367042135193504,0.004036063649925595,0.0019290316487553462,0.0027631203057443855,0.0055067620446314115,0.002953012086806139,0.06433421076493329,0.09134007418444548,0.0605274110343137,0.04595745522710319,0.0841335627904832,0.05428861497365378,0.018376755537830095,0.007206511393962278,0.006238796060659919
30,50.3819,-4.1927,0.25,0.4766634968957768,2.036663496895777,2010-12-31 07:30:00+00:00,365.3125,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-7.180118180167144,0.5,0.347200824899523,0.2994716517899076,0.005547263283401838,0.011483035679497164,0.005714410542703283,0.00930972743642439,0.015873015827840533,0.008900101455944867,0.20549199021044084,0.25987234637571716,0.1793016076020244,0.15484355890929793,0.24251154544218956,0.16362079360495554,0.05064843130114291,0.017360800933527598,0.01568081399706886
31,50.3819,-4.1927,0.25,0.41198593465520106,1.9719859346552011,2010-12-31 07:45:00+00:00,365.3229166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-5.094651505432564,0.75,0.7965492539604275,0.7009744313278256,0.013219492753879819,0.02501296556343915,0.013415390045718581,0.023054158968503418,0.03490135712863264,0.021155331737589055,0.4897009095810182,0.5660679137653418,0.4209359799808202,0.383447103765568,0.5332308710011521,0.38892277633176076,0.10625380581545019,0.03283704276418975,0.03201320364905946
32,50.3819,-4.1927,0.25,0.3759193530577305,1.9359193530577306,2010-12-31 08:00:00+00:00,365.3333333333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-3.0683058539388366,0.75,1.3927215344316404,1.2394054388851221,0.022793125340640895,0.04256001716455789,0.023859619870529876,0.040610439587896355,0.05969678680731726,0.03788675417567242,0.8443451212021803,0.963174880845513,0.7486455807803076,0.6754510309354517,0.9120610842700198,0.6965157437838746,0.16889409026672864,0.0511137965754932,0.05212983699643303
33,50.3819,-4.1927,0.25,0.3716618238141265,1.9316618238141265,2010-12-31 08:15:00+00:00,365.34375,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,-1.1067527122639529,0.75,2.0639537897818943,1.839173626113051,0.033756154569250275,0.061957268033370885,0.03546225994410589,0.06029544845504869,0.08695801670379608,0.05635666626586906,1.2504579339224458,1.4021536698357067,1.112702731045136,1.002860920319028,1.328564354004951,1.0360693644893033,0.2475970136034178,0.07358931583075567,0.07663336655583275
34,50.3819,-4.1927,0.25,0.40171684649490214,1.9617168464949022,2010-12-31 08:30:00+00:00,365.3541666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,1.162996254214768,1.0,3.8037911831265587,3.358070836024179,0.027590003759232845,0.039213371059507236,0.05268077003416254,0.048409880286183,0.054797180688760126,0.08323862907126603,1.0220399668720046,0.8874370010650374,1.6529695733708087,0.8051748239757951,0.8372037877892066,1.5302713811348532,0.2168651428962095,0.05023321327583086,0.12269819223595557
35,50.3819,-4.1927,0.25,0.4673391360506547,2.0273391360506547,2010-12-31 08:45:00+00:00,365.3645833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,2.841956842388488,1.0,9.845479752504579,8.516638345302521,0.0784362505954342,0.09778977198042883,0.13331715313209055,0.13236683457594686,0.13535788543178354,0.2080113556606718,2.905580719005703,2.213078336199441,4.183105098745842,2.2015845133238328,2.068028554868171,3.8241118104679517,0.7039962056818703,0.1450497813312701,0.35899328827789034
36,50.3819,-4.1927,0.25,0.5680719676299937,2.1280719676299937,2010-12-31 09:00:00+00:00,365.375,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,4.506381728488159,1.0,16.679990107910545,13.98474326604034,0.1468149431995616,0.16207157161783986,0.21198647306198123,0.23337799888059307,0.22108091715685785,0.3244215874348518,5.438590766185796,3.66783843337953,6.651519894458884,3.8816474665428484,3.377724527524796,5.964214886922829,1.5569432996429478,0.2901139058547342,0.6873050075360556
37,50.3819,-4.1927,0.25,0.7014898527318323,2.2614898527318323,2010-12-31 09:15:00+00:00,365.3854166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,6.110586258725882,1.0,24.3789701558381,19.61089929863219,0.2298998352201698,0.23607420261609374,0.2892129656469427,0.33762000191485025,0.3158553380992082,0.4314143186639484,8.51637506187984,5.34259046692322,9.074662958205048,5.615447177424353,4.825709682986263,7.931185227690475,2.900927884455487,0.5168807839369567,1.1434777305145731
38,50.3819,-4.1927,0.25,0.8632230911798522,2.4232230911798522,2010-12-31 09:30:00+00:00,365.3958333333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,7.6333569770940874,1.0,32.79478614233629,25.089686065891662,0.3218233480183272,0.3192638888463672,0.3680095453288818,0.4293447460724509,0.4172544960772823,0.5321695952704149,11.921575901823452,7.225254560140382,11.547070795362137,7.1410542290162615,6.374909077386723,9.783485271666397,4.780521672807191,0.8503454827536583,1.76358552369574
39,50.3819,-4.1927,0.25,1.047284007622053,2.607284007622053,2010-12-31 09:45:00+00:00,365.40625,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,9.061933390098586,1.0,41.62359780438657,30.07668088255874,0.4170548058171908,0.40823326108527486,0.4491130372751736,0.49879709592628546,0.5194749443064649,0.6269011462786823,15.449315760914706,9.238718609597377,14.091862839867337,8.296216837097065,7.936656331010229,11.525044245137167,7.153098923817641,1.3020622785871483,2.5668185947301705
40,50.3819,-4.1927,0.25,1.2466512126833273,2.8066512126833274,2010-12-31 10:00:00+00:00,365.4166666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,10.386840076275345,1.0,50.52908413553644,34.32173514350557,0.5113056505654416,0.4989972763381515,0.5312597653543689,0.5432591183162995,0.6168721452185406,0.7137177020209357,18.94072993703366,11.292797188518879,16.669388604559472,9.035729119297548,9.424712915285955,13.121092764236694,9.905000817736111,1.868084273232924,3.548295840322778
41,50.3819,-4.1927,0.25,1.4540126430399707,3.0140126430399707,2010-12-31 10:15:00+00:00,365.4270833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,11.600128004994865,1.0,59.20562093188413,37.709531364611614,0.6014312330951705,0.5879855081055508,0.6122851045284434,0.5649979140515484,0.705343670250893,0.7904652708739369,22.27932851740462,13.30668804758071,19.211728442036073,9.397298512283026,10.77640099371598,14.53203152545623,12.882030005121592,2.530287053864731,4.679696916579843
42,50.3819,-4.1927,0.25,1.6625333538160878,3.222533353816088,2010-12-31 10:30:00+00:00,365.4375,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,12.694734135566396,1.0,67.39750928978248,40.237985354179024,0.6851453977890003,0.6722861847684882,0.6898518573401693,0.5686946463147992,0.7824425763059505,0.8556533019338197,25.380423495754066,15.214494942631436,21.64554788354788,9.458784219988816,11.95433561320523,15.730458018497837,15.92163927576525,3.260159329426207,5.915089865050044
43,50.3819,-4.1927,0.25,1.8665082794399468,3.426508279439947,2010-12-31 10:45:00+00:00,365.4479166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,13.664258044736131,1.0,74.89885664378157,41.97437597786951,0.7607736643270439,0.7496132379943466,0.7617980569341015,0.5594476678032956,0.847005120123146,0.9086022082714509,28.181985673912983,16.964481907838163,23.903010687742135,9.30498432931995,12.940736839576164,16.703878615820447,18.877001344593033,4.023745068261999,7.199132071921689
44,50.3819,-4.1927,0.25,2.061784847741695,3.621784847741695,2010-12-31 11:00:00+00:00,365.4583333333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,14.502914142724233,1.0,81.54719445607643,43.013696773213155,0.8270768555990324,0.8182020988476673,0.8262667405631895,0.5416269071044973,0.8986857081335775,0.9492299440135301,30.638111160610478,18.51671501959407,25.925850756424616,9.008581450941731,13.73032461569293,17.450784973843046,21.629529709668745,4.786390403901139,8.47506578258157
45,50.3819,-4.1927,0.25,2.245889758743018,3.8058897587430183,2010-12-31 11:15:00+00:00,365.46875,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,15.205564010166428,1.0,87.21622103572876,43.44991687823812,0.8831322616233357,0.8767058010644968,0.8817329753562443,0.5184548626417219,0.9375692344449417,0.9777706565344669,32.714619225488995,19.840711111838164,27.666220124657187,8.623173622804638,14.324395973038376,17.975481692845875,24.09144560268436,5.516315138799788,9.690738431811312
46,50.3819,-4.1927,0.25,2.4178569951485938,3.977856995148594,2010-12-31 11:30:00+00:00,365.4791666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,15.767784322391124,1.0,91.80950050108896,43.36193594706233,0.9282550423493061,0.9241107438336975,0.926989332940322,0.49205415790510415,0.963918526613293,0.9945703065299119,34.386140756286565,20.913531405276302,29.086233196591376,8.184065270057681,14.726966450782555,18.284328965896243,26.202075486228885,6.186564954493747,10.801904230695133
47,50.3819,-4.1927,0.25,2.577815812125738,4.137815812125738,2010-12-31 11:45:00+00:00,365.4895833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,16.185947412847206,1.0,95.25554852160737,42.81132552538584,0.9619466616611567,0.9596739453467914,0.9611188890445688,0.46371718351150804,0.9780551153764883,1.0,35.63420805579988,21.71836149374685,30.1571195514489,7.712752012629889,14.942948468656569,18.384149261092322,27.921456043169993,6.775413025090282,11.772970290356579
48,50.3819,-4.1927,0.25,2.7264440514648283,4.286444051464828,2010-12-31 12:00:00+00:00,365.5,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,16.457299850729555,1.0,97.5042438540549,41.84715447627442,0.9838614405419849,0.9828787147904784,0.9834685057463588,0.43422437109527384,0.9803398275114836,0.9944667295790107,36.44601584230203,22.243508157986994,30.85838561799656,7.222214339216756,14.977854820213054,18.282424791770868,29.223801503085276,7.265653337773941,12.575960826225693
49,50.3819,-4.1927,0.25,2.8644134751739574,4.424413475173957,2010-12-31 12:15:00+00:00,365.5104166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,16.5800283235133,1.0,98.52437634393586,40.51317538834173,0.9937855032029751,0.9934050791690653,0.9936274946638403,0.4041096414522003,0.9712066378231551,0.9784735288854451,36.813641333106105,22.481730095653997,31.177145187492574,6.721332659772465,14.838315871209526,17.988403403057752,30.09230867333364,7.643414224444472,13.188741784434821
50,50.3819,-4.1927,0.25,2.9919458348176016,4.551945834817602,2010-12-31 12:30:00+00:00,365.5208333333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,16.553305906561683,1.0,98.30215894510062,38.85367459768844,0.9916246737509823,0.9911121216668418,0.9914135007890107,0.3738275003119607,0.9512049258908412,0.9526782791635744,36.73359589053194,22.429838221164175,31.107676489363268,6.217666517281265,14.53272516779152,17.51417968194373,30.51592937325067,7.897113053372655,13.593496807419537
51,50.3819,-4.1927,0.25,3.1085640551943814,4.6685640551943814,2010-12-31 12:45:00+00:00,365.53125,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,16.377313901952988,1.0,96.84058145347133,36.91589830909079,0.9773993744263941,0.9760303789904842,0.976866099837527,0.3438170593136489,0.9210182096036942,0.9179150330484532,36.206636032993636,22.088523610103813,30.651221294634063,5.718519413313971,14.071525651705807,16.875086976563257,30.488116619679666,8.016997958398006,13.776134318070806
52,50.3819,-4.1927,0.25,3.2130713261504984,4.7730713261504985,2010-12-31 13:00:00+00:00,365.5416666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,16.053236995632673,1.0,94.15954936313322,34.74875490525174,0.9512457138743048,0.9483634720015272,0.9502481868627204,0.3144866235145846,0.8814470186201351,0.8751658274903061,35.237803748753954,21.462394402039397,29.816028486604583,5.230682460567253,13.466947997119261,16.08917920078916,30.007121288186703,7.995446404920136,13.726849285815423
53,50.3819,-4.1927,0.25,3.3037350162466157,4.863735016246616,2010-12-31 13:15:00+00:00,365.5520833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,15.583232402520064,1.0,90.29682161539436,32.39898691850909,0.9134229523766745,0.908499163002357,0.9120551600923591,0.28615733352663303,0.8333635929171463,0.8254952629833171,33.83670303686624,20.560226037731518,28.617642222975483,4.759497013617933,12.73231848475312,15.17602812900996,29.07720602324831,7.827907552978397,13.441614093965523
54,50.3819,-4.1927,0.25,3.378605699663767,4.938605699663767,2010-12-31 13:30:00+00:00,365.5625,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,14.970375797183838,1.0,85.30982459362414,29.906806141424866,0.8643285012533244,0.8570309941595359,0.8630317013928596,0.25900450595511554,0.7776604373511524,0.7699761593914195,32.018055542738345,19.395450957852013,27.07942845808321,4.307879016814464,11.881273006765106,14.15535664173447,27.71017652592388,7.514177951086907,12.924071816348741
55,50.3819,-4.1927,0.25,3.435875043127077,4.995875043127077,2010-12-31 13:45:00+00:00,365.5729166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,14.218589920700934,1.0,79.27848757697764,27.302973327826084,0.8045229063075241,0.7947927472746865,0.8041953508174873,0.23302403142012362,0.71522001965509,0.7096378823967038,29.80262604114897,17.98693846135638,25.23331464375968,3.875760121108574,10.927294105857776,13.046088751306481,25.926865920040395,7.059644355498605,12.187225892453199
56,50.3819,-4.1927,0.25,3.474175377243562,5.034175377243562,2010-12-31 14:00:00+00:00,365.5833333333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,13.33256414622365,1.0,72.30928661465397,24.608669141340503,0.7347689835105731,0.7229089281867056,0.7368641934530249,0.20803569027965052,0.6469289812669577,0.6454596308107351,27.218672172685615,16.36013721696112,23.12065846217531,3.4601428326483474,9.883928091548764,11.866226194834098,23.758529340037267,6.476209125412357,11.254432267341212
57,50.3819,-4.1927,0.25,3.492747453021583,5.052747453021583,2010-12-31 14:15:00+00:00,365.59375,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,12.317676137756953,1.0,64.54065755431937,21.83861330891811,0.6560917814974557,0.6428649098575855,0.6626814315908673,0.1837227983916793,0.5737501111331011,0.5784127214220491,24.304165685452563,14.548662669889067,20.793018829207895,3.0557599188606606,8.765884672304646,10.633625805137564,21.2484057665919,5.782777997584422,10.159393024070331
58,50.3819,-4.1927,0.25,3.49144404953686,5.05144404953686,2010-12-31 14:30:00+00:00,365.6041666666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,11.179933324417606,1.0,56.149731480573955,19.00706129606629,0.5698697747347864,0.556598889829956,0.5836196360799631,0.15970192228065264,0.4968525305557493,0.5095321731281153,21.110170581125452,12.596378129216426,18.312289289551558,2.656233942343001,7.591025949246473,9.367315524116005,18.45393663878245,5.005352179969953,8.944973765435552
59,50.3819,-4.1927,0.25,3.470584447448449,5.030584447448449,2010-12-31 14:45:00+00:00,365.6145833333333,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,9.925962781013695,1.0,47.3596111171126,16.135633292686315,0.4779721616902527,0.4666097484243626,0.5019263924233012,0.13561743073345953,0.4177851883180704,0.43996799699786115,17.705929167775853,10.55983570453663,15.748992549073744,2.255649885381542,6.3830171141242635,8.088437326912498,15.45027928239431,4.176818590412366,7.660555222161246
60,50.3819,-4.1927,0.25,3.4307157974615996,4.9907157974616,2010-12-31 15:00:00+00:00,365.625,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,8.563105770068077,1.0,38.444416077796724,13.261205574726775,0.38295970905248494,0.37604849034020726,0.4199332043322068,0.11126168415489855,0.33865276479416123,0.3709246051780461,14.186302103070004,8.510345718967162,13.176284423312515,1.8505541931744884,5.174013952311133,6.819133306204938,12.335747909895515,3.3363317666560297,6.357151117107577
61,50.3819,-4.1927,0.25,3.3723615484006806,4.932361548400681,2010-12-31 15:15:00+00:00,365.6354166666667,0.3375413657176974,0.21011342733542945,0.6441549355797538,0.510772050704497,7.099749085130272,1.0,29.724556589710556,10.440653922335523,0.2883539848898367,0.28868673207279955,0.3395904818312503,0.08672901614599822,0.2621885094849244,0.30333791382028197,10.681741827077365,6.533263548527229,10.655363114650278,1.4425158644500768,4.0057756712401345,5.576609484220423,9.23922596262729,2.5274878772870943,5.078753630429855
