,,,,,,,,,,,,ALAN,ALAN,ALAN,ALAN,ALAN,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
,Location_Lat (deg),Location_Long (deg),time_increment (m),depth_to_datum(m),modelled_tidal_range (m),date,Jday (decimal),Kd Blue,Kd Green,Kd Red,Kd Bb,binary_day,sky_condition,Falchi_ALAN (mCd/m^2),ALAN_Bb (uW/m^2),ALAN_BB_Below_tide(uW/m^2),Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue
16,50.3819,-4.1927,0.25,2.2771150919326666,[3.83711509],2021-03-01 04:00:00+00:00,60.166666666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,67.13855007691846,1.0,1.0,1.0,0.2627937544904587,0.6857731633185989,0.5251659395173865,38.98032063631038,39.67948284063091,68.664568716403,10.243784811257912,27.211124466465527,36.060292741505926,28.73653582505247,12.468358374165383,32.60427597489707
17,50.3819,-4.1927,0.25,2.5874726374767723,[4.14747264],2021-03-01 04:15:00+00:00,60.177083333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,60.31903607548311,1.0,1.0,1.0,0.21903420687322708,0.6514076259231465,0.48103269749523886,38.98032063631038,39.67948284063091,68.664568716403,8.53802361423833,25.84751771507361,33.029902711998524,30.44229702207205,13.8319651255573,35.63466600440447
18,50.3819,-4.1927,0.25,2.865140196987898,[4.4251402],2021-03-01 04:30:00+00:00,60.1875,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,54.80706258238157,1.0,1.0,1.0,0.18609760541296666,0.622124012243249,0.44470092508807674,38.98032063631038,39.67948284063091,68.664568716403,7.254144328647011,24.685559068550454,30.535197228958225,31.72617630766337,14.993923772080457,38.12937148744477
19,50.3819,-4.1927,0.25,3.110218725081643,[4.67021873],2021-03-01 04:45:00+00:00,60.197916666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,50.36203003473992,1.0,1.0,1.0,0.16116689163160758,0.5973730144804542,0.41492008281594445,38.98032063631038,39.67948284063091,68.664568716403,6.282337111757552,23.70345227753314,28.49030853833104,32.69798352455283,15.976030563097769,40.17426017807196
20,50.3819,-4.1927,0.25,3.32500851568838,[4.88500852],2021-03-01 05:00:00+00:00,60.208333333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,46.763791956156986,1.0,1.0,1.0,0.14207929278698922,0.5764919654426027,0.390464285388166,38.98032063631038,39.67948284063091,68.664568716403,5.53829638861706,22.87490305054134,26.811061755336915,33.44202424769332,16.80457979008957,41.85350696106608
21,50.3819,-4.1927,0.25,3.5130491936853834,[5.07304919],2021-03-01 05:15:00+00:00,60.21875,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,43.82535777243772,1.0,1.0,1.0,0.12723408919270096,0.558811447483242,0.3702404233373488,38.98032063631038,39.67948284063091,68.664568716403,4.959625592600397,22.17334924155942,25.42239898983752,34.020695043709985,17.50613359907149,43.24216972656548
22,50.3819,-4.1927,0.25,3.6780905927153715,[5.23809059],2021-03-01 05:30:00+00:00,60.229166666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,41.398865491426534,1.0,1.0,1.0,0.11548835040121157,0.5437408184981333,0.3533551353064876,38.98032063631038,39.67948284063091,68.664568716403,4.501772928397791,21.575354477347286,24.262977969546196,34.47854770791259,18.104128363283625,44.4015907468568
23,50.3819,-4.1927,0.25,3.8231789580869973,[5.38317896],2021-03-01 05:45:00+00:00,60.239583333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,39.37694740763342,1.0,1.0,1.0,0.10606166641174793,0.5308282580706263,0.339148467674206,38.98032063631038,39.67948284063091,68.664568716403,4.1343177639513256,21.06299075743541,23.287483263678297,34.84600287235906,18.6164920831955,45.3770854527247
24,50.3819,-4.1927,0.25,3.9500106633216725,[5.51001066],2021-03-01 06:00:00+00:00,60.25,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,37.69051128718399,1.0,1.0,1.0,0.0984536730089929,0.5197919465558635,0.3271981353035704,38.98032063631038,39.67948284063091,68.664568716403,3.837755741713,20.625075624061523,22.466918845430936,35.142564894597385,19.054407216569388,46.19764987097206
25,50.3819,-4.1927,0.25,4.058644540626167,[5.61864454],2021-03-01 06:15:00+00:00,60.260416666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,36.303589814428676,1.0,1.0,1.0,0.09237269468434779,0.5105217407605065,0.3172978016142497,38.98032063631038,39.67948284063091,68.664568716403,3.6007172568358805,20.25723865227554,21.787116702505255,35.3796033794745,19.42224418835537,46.87745201389774
26,50.3819,-4.1927,0.25,4.147587760503519,[5.70758776],2021-03-01 06:30:00+00:00,60.270833333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.75,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,50.3819,-4.1927,0.25,4.214195635446693,[5.77419564],2021-03-01 06:45:00+00:00,60.28125,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.75,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,50.3819,-4.1927,0.25,4.255268564847219,[5.81526856],2021-03-01 07:00:00+00:00,60.291666666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,0.75,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,50.3819,-4.1927,0.25,4.267700916961665,[5.82770092],2021-03-01 07:15:00+00:00,60.302083333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,50.3819,-4.1927,0.25,4.249041433497242,[5.80904143],2021-03-01 07:30:00+00:00,60.3125,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,50.3819,-4.1927,0.25,4.197859559843476,[5.75785956],2021-03-01 07:45:00+00:00,60.322916666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,50.3819,-4.1927,0.25,4.113867150092908,[5.67386715],2021-03-01 08:00:00+00:00,60.333333333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,50.3819,-4.1927,0.25,3.997806393128777,[5.55780639],2021-03-01 08:15:00+00:00,60.34375,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,50.3819,-4.1927,0.25,3.8511680269638755,[5.41116803],2021-03-01 08:30:00+00:00,60.354166666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,50.3819,-4.1927,0.25,3.6758372060953293,[5.23583721],2021-03-01 08:45:00+00:00,60.364583333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,50.3819,-4.1927,0.25,3.473771458772758,[5.03377146],2021-03-01 09:00:00+00:00,60.375,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,50.3819,-4.1927,0.25,3.24679635940772,[4.80679636],2021-03-01 09:15:00+00:00,60.385416666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,50.3819,-4.1927,0.25,2.9965664149387474,[4.55656641],2021-03-01 09:30:00+00:00,60.395833333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,50.3819,-4.1927,0.25,2.7246920639336216,[4.28469206],2021-03-01 09:45:00+00:00,60.40625,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,50.3819,-4.1927,0.25,2.4329908054957303,[3.99299081],2021-03-01 10:00:00+00:00,60.416666666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,50.3819,-4.1927,0.25,2.1237917304908653,[3.68379173],2021-03-01 10:15:00+00:00,60.427083333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,50.3819,-4.1927,0.25,1.8002142461290829,[3.36021425],2021-03-01 10:30:00+00:00,60.4375,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,50.3819,-4.1927,0.25,1.4663540332352425,[3.02635403],2021-03-01 10:45:00+00:00,60.447916666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,50.3819,-4.1927,0.25,1.1273372284696457,[2.68733723],2021-03-01 11:00:00+00:00,60.458333333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,50.3819,-4.1927,0.25,0.7892386494689112,[2.34923865],2021-03-01 11:15:00+00:00,60.46875,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,50.3819,-4.1927,0.25,0.45889138224048276,[2.01889138],2021-03-01 11:30:00+00:00,60.479166666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,50.3819,-4.1927,0.25,0.14363456697486043,[1.70363457],2021-03-01 11:45:00+00:00,60.489583333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,50.3819,-4.1927,0.25,0.0,[1.41104904],2021-03-01 12:00:00+00:00,60.5,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,50.3819,-4.1927,0.25,0.0,[1.14871693],2021-03-01 12:15:00+00:00,60.510416666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50.3819,-4.1927,0.25,0.0,[0.9240166],2021-03-01 12:30:00+00:00,60.520833333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,50.3819,-4.1927,0.25,0.0,[0.74393749],2021-03-01 12:45:00+00:00,60.53125,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,50.3819,-4.1927,0.25,0.0,[0.61487917],2021-03-01 13:00:00+00:00,60.541666666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,50.3819,-4.1927,0.25,0.0,[0.54239417],2021-03-01 13:15:00+00:00,60.552083333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,50.3819,-4.1927,0.25,0.0,[0.53084682],2021-03-01 13:30:00+00:00,60.5625,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,50.3819,-4.1927,0.25,0.0,[0.5829898],2021-03-01 13:45:00+00:00,60.572916666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,50.3819,-4.1927,0.25,0.0,[0.69949787],2021-03-01 14:00:00+00:00,60.583333333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,50.3819,-4.1927,0.25,0.0,[0.87853509],2021-03-01 14:15:00+00:00,60.59375,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,50.3819,-4.1927,0.25,0.0,[1.11545513],2021-03-01 14:30:00+00:00,60.604166666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,50.3819,-4.1927,0.25,0.0,[1.40273601],2021-03-01 14:45:00+00:00,60.614583333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,50.3819,-4.1927,0.25,0.1702262746171428,[1.73022627],2021-03-01 15:00:00+00:00,60.625,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,50.3819,-4.1927,0.25,0.5257318413372838,[2.08573184],2021-03-01 15:15:00+00:00,60.635416666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,50.3819,-4.1927,0.25,0.8959098805635031,[2.45590988],2021-03-01 15:30:00+00:00,60.645833333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,50.3819,-4.1927,0.25,1.2673718805878291,[2.82737188],2021-03-01 15:45:00+00:00,60.65625,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,50.3819,-4.1927,0.25,1.6278464433762578,[3.18784644],2021-03-01 16:00:00+00:00,60.666666666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,50.3819,-4.1927,0.25,1.9672268452260844,[3.52722685],2021-03-01 16:15:00+00:00,60.677083333333336,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,50.3819,-4.1927,0.25,2.2783361997629816,[3.8383362],2021-03-01 16:30:00+00:00,60.6875,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,50.3819,-4.1927,0.25,2.557284826935922,[4.11728483],2021-03-01 16:45:00+00:00,60.697916666666664,0.2828319891876639,0.16565186932839338,0.5868766856122539,0.510772050704497,1.0,clear,2.005971193313598,147.32437219334432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
