,,,,,,,,,,,,ALAN,ALAN,ALAN,ALAN,ALAN,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
,Location_Lat (deg),Location_Long (deg),time_increment (m),depth_to_datum(m),modelled_tidal_range (m),date,Jday (decimal),Kd Blue,Kd Green,Kd Red,Kd Bb,binary_day,sky_condition,Falchi_ALAN (mCd/m^2),ALAN_Bb (uW/m^2),ALAN_BB_Below_tide(uW/m^2),Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue
0,50.3819,-4.1927,0.25,2.8664236149622524,[4.42642361],2021-07-17 00:00:00+00:00,198.0,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,58.3252166966806,1.0,1.0,1.0,0.19965291730966775,0.657589420853119,0.47262295107004965,38.98032063631038,39.67948284063091,68.664568716403,7.782534732705612,26.092808140921754,32.452451100698596,31.197785903604768,13.586674699709157,36.2121176157044
1,50.3819,-4.1927,0.25,2.696638022461866,[4.25663802],2021-07-17 00:15:00+00:00,198.01041666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,61.615875132219365,1.0,1.0,1.0,0.21964540408162206,0.6741209418768734,0.49407641937125096,38.98032063631038,39.67948284063091,68.664568716403,8.561848277393585,26.748770345713346,33.925544249071606,30.418472358916794,12.930712494917564,34.73902446733139
2,50.3819,-4.1927,0.25,2.5154284676680967,[4.07542847],2021-07-17 00:30:00+00:00,198.02083333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,65.33301423462765,1.0,1.0,1.0,0.24319648321542692,0.6922235183397563,0.5180487717107611,38.98032063631038,39.67948284063091,68.664568716403,9.479876893360418,27.467071217843515,35.571595483581724,29.50044374294996,12.212411622787396,33.09297323282127
3,50.3819,-4.1927,0.25,2.325962117045509,[3.88596212],2021-07-17 00:45:00+00:00,198.03125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,69.45954663008236,1.0,1.0,1.0,0.2705253899653685,0.7116709966457152,0.5443581593532232,38.98032063631038,39.67948284063091,68.664568716403,10.545166441112967,28.238737099578355,37.378118239244046,28.435154195197413,11.440745741052556,31.28645047715895
4,50.3819,-4.1927,0.25,2.1308008533533696,[3.69080085],2021-07-17 01:00:00+00:00,198.04166666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,73.98278980259927,1.0,1.0,1.0,0.30189016278864567,0.7322744221621573,0.5728560293492857,38.98032063631038,39.67948284063091,68.664568716403,11.767775342449346,29.056270368816236,39.3349121918598,27.212545293861034,10.623212471814675,29.329656524543196
5,50.3819,-4.1927,0.25,1.9318417440837217,[3.49184174],2021-07-17 01:15:00+00:00,198.05208333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,78.89739146344112,1.0,1.0,1.0,0.3376113089480704,0.7538929150899374,0.6034447163032013,38.98032063631038,39.67948284063091,68.664568716403,13.160197073240228,29.914080987984388,41.43527118915148,25.820123563070155,9.765401852646523,27.229297527251518
6,50.3819,-4.1927,0.25,1.7304795098936268,[3.29047951],2021-07-17 01:30:00+00:00,198.0625,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,84.20385230520569,1.0,1.0,1.0,0.37806949579135923,0.7764224428394362,0.6360662711738446,38.98032063631038,39.67948284063091,68.664568716403,14.737270168755382,30.808040997728142,43.67521618520268,24.243050467555,8.871441842902769,24.989352531200318
7,50.3819,-4.1927,0.25,1.527937272255762,[3.08793727],2021-07-17 01:45:00+00:00,198.07291666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,89.90150003013484,1.0,1.0,1.0,0.4236569563328919,0.7997632432221973,0.6706581939201697,38.98032063631038,39.67948284063091,68.664568716403,16.514283997659472,31.734191886002503,46.05045564165022,22.46603663865091,7.945290954628408,22.61411307475278
8,50.3819,-4.1927,0.25,1.3256723660712502,[2.88567237],2021-07-17 02:00:00+00:00,198.08333333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,95.9760740098671,1.0,1.0,1.0,0.47466733487258295,0.8237723049394373,0.7070800957864677,38.98032063631038,39.67948284063091,68.664568716403,18.502684908916194,32.68685903843138,48.55134982513072,20.477635727394187,6.992623802199532,20.113218891272275
9,50.3819,-4.1927,0.25,1.125748536801149,[2.68574854],2021-07-17 02:15:00+00:00,198.09375,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,102.38359119544937,1.0,1.0,1.0,0.5311202602652856,0.8482116888799479,0.7450238187347038,38.98032063631038,39.67948284063091,68.664568716403,20.703238041581454,33.65660115413446,51.15673919686604,18.277082594728927,6.022881686496454,17.507829519536955
10,50.3819,-4.1927,0.25,0.9310772276881765,[2.49107723],2021-07-17 02:30:00+00:00,198.10416666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,109.03359547865541,1.0,1.0,1.0,0.5925352547971198,0.8727055422432384,0.7839263710791832,38.98032063631038,39.67948284063091,68.664568716403,23.0972142203096,34.62850458836407,53.827966175567006,15.883106416000782,5.050978252266837,14.83660254083599
11,50.3819,-4.1927,0.25,0.7454650652946282,[2.30546507],2021-07-17 02:45:00+00:00,198.11458333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,115.77598685356011,1.0,1.0,1.0,0.6576943156901022,0.896717970003529,0.8229088178355585,38.98032063631038,39.67948284063091,68.664568716403,25.637135306278925,35.58130530364041,56.50467906960366,13.343185330031456,4.098177536990498,12.159889646799336
12,50.3819,-4.1927,0.25,0.5734527615516893,[2.13345276],2021-07-17 03:00:00+00:00,198.125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,122.39603819304271,1.0,1.0,1.0,0.7244595005027814,0.9195604656077324,0.8607635748853032,38.98032063631038,39.67948284063091,68.664568716403,28.23966361761968,36.48768371600459,59.1039596362886,10.740657018690701,3.1917991246263213,9.560609080114396
13,50.3819,-4.1927,0.25,0.41998006216067685,[1.97998006],2021-07-17 03:15:00+00:00,198.13541666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,128.6214637603687,1.0,1.0,1.0,0.7897296109479564,0.9404317190714087,0.8960058703338272,38.98032063631038,39.67948284063091,68.664568716403,30.78391345073999,37.31584425967899,61.52385665383755,8.19640718557039,2.363638580951921,7.1407120625654485
