,,,,,,,,,,,,ALAN,ALAN,ALAN,ALAN,ALAN,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
,Location_Lat (deg),Location_Long (deg),time_increment (m),depth_to_datum(m),modelled_tidal_range (m),date,Jday (decimal),Kd Blue,Kd Green,Kd Red,Kd Bb,binary_day,sky_condition,Falchi_ALAN (mCd/m^2),ALAN_Bb (uW/m^2),ALAN_BB_Below_tide(uW/m^2),Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue
0,50.3819,-4.1927,0.25,3.393303496760953,[4.9533035],2021-07-19 00:00:00+00:00,200.0,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,49.1912100290774,1.0,1.0,1.0,0.1484768363731675,0.6088256350128415,0.4118007033284308,38.98032063631038,39.67948284063091,68.664568716403,5.787674688891061,24.157886337428263,28.27611769115812,33.19264594741932,15.521596503202648,40.388451025244876
1,50.3819,-4.1927,0.25,3.3846956151217404,[4.94469562],2021-07-19 00:15:00+00:00,200.01041666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,49.32827962582365,1.0,1.0,1.0,0.1491969621382922,0.6095924967915493,0.41272855537548025,38.98032063631038,39.67948284063091,68.664568716403,5.81574542211409,24.188315016217633,28.339828251801404,33.16457521419629,15.491167824413278,40.32474046460159
2,50.3819,-4.1927,0.25,3.3561985576590865,[4.91619856],2021-07-19 00:30:00+00:00,200.02083333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,49.784790208721226,1.0,1.0,1.0,0.15160600848004013,0.6121381507508047,0.41581522412892286,38.98032063631038,39.67948284063091,68.664568716403,5.909650820943155,24.28932524881209,28.551773030526938,33.070669815367225,15.39015759181882,40.11279568587606
3,50.3819,-4.1927,0.25,3.3064775897207555,[4.86647759],2021-07-19 00:45:00+00:00,200.03125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,50.59143823187399,1.0,1.0,1.0,0.15590276876985082,0.6166052269575885,0.4212561461561996,38.98032063631038,39.67948284063091,68.664568716403,6.077139914737342,24.46657652250696,28.92537159494947,32.90318072157304,15.212906318123952,39.73919712145353
4,50.3819,-4.1927,0.25,3.235167930643031,[4.79516793],2021-07-19 01:00:00+00:00,200.04166666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.0,clear,2.005971193313598,147.32437219334432,51.77119795868153,1.0,1.0,1.0,0.16227860682556147,0.6230688564884161,0.4291840083552848,38.98032063631038,39.67948284063091,68.664568716403,6.3256721264741325,24.72304999956363,29.46973483369273,32.65464850983625,14.95643284106728,39.19483388271027
5,50.3819,-4.1927,0.25,3.143018021597966,[4.70301802],2021-07-19 01:15:00+00:00,200.05208333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,53.33658102894293,1.0,1.0,1.0,0.1709054997656302,0.6315219358167239,0.4396501679780473,38.98032063631038,39.67948284063091,68.664568716403,6.661951179373133,25.058463815721712,30.18838917030675,32.31836945693725,14.621019024909199,38.47617954609625
6,50.3819,-4.1927,0.25,3.0317971842260873,[4.59179718],2021-07-19 01:30:00+00:00,200.0625,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,55.28909820056271,1.0,1.0,1.0,0.1819307969928431,0.6418773073242069,0.45262285303184085,38.98032063631038,39.67948284063091,68.664568716403,7.091720800400516,25.46935960176124,31.07915299461921,31.888599835909865,14.21012323886967,37.58541572178379
7,50.3819,-4.1927,0.25,2.9040036647380583,[4.46400366],2021-07-19 01:45:00+00:00,200.07291666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,57.62095930320682,1.0,1.0,1.0,0.19547983896611268,0.6539855113629427,0.4680018354870006,38.98032063631038,39.67948284063091,68.664568716403,7.6198668008333925,25.949806876147115,32.13514419219988,31.36045383547699,13.729675964483796,36.529424524203115
8,50.3819,-4.1927,0.25,2.76245545955346,[4.32245546],2021-07-19 02:00:00+00:00,200.08333333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,60.31877147561897,1.0,1.0,1.0,0.21166808831012066,0.6676637312773732,0.4856467568739508,38.98032063631038,39.67948284063091,68.664568716403,8.250889950803364,26.49255156853214,33.346725109269656,30.72943068550702,13.186931272098771,35.31784360713334
9,50.3819,-4.1927,0.25,2.6098711026796155,[4.1698711],2021-07-19 02:15:00+00:00,200.09375,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,63.36856319048566,1.0,1.0,1.0,0.23062312029043774,0.6827289898912319,0.50541321729841,38.98032063631038,39.67948284063091,68.664568716403,8.989763175067642,27.09033323919041,34.703980589364996,29.990557461242737,12.5891496014405,33.960588127038
10,50.3819,-4.1927,0.25,2.448545319890561,[4.00854532],2021-07-19 02:30:00+00:00,200.10416666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,66.76094024365004,1.0,1.0,1.0,0.25251325179114836,0.6990271869140953,0.5271877313850468,38.98032063631038,39.67948284063091,68.664568716403,9.84304751973634,27.73703726829234,36.19911820813315,29.137273116574043,11.94244557233857,32.465450508269846
11,50.3819,-4.1927,0.25,2.2801963848217914,[3.84019638],2021-07-19 02:45:00+00:00,200.11458333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,70.49478849079975,1.0,1.0,1.0,0.27757473337331795,0.7164499003345561,0.5509110461587597,38.98032063631038,39.67948284063091,68.664568716403,10.819952107430298,28.428361526496747,37.82806938559362,28.160368528880085,11.251121314134163,30.836499330809374
12,50.3819,-4.1927,0.25,2.106015768659831,[3.66601577],2021-07-19 03:00:00+00:00,200.125,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,74.57792417940813,1.0,1.0,1.0,0.3061253277225581,0.7349333469929178,0.5765803785304908,38.98032063631038,39.67948284063091,68.664568716403,11.93286342952091,29.161775131012924,39.59064302213654,27.04745720678947,10.517707709617987,29.073925694266457
13,50.3819,-4.1927,0.25,1.926898170409841,[3.48689817],2021-07-19 03:15:00+00:00,200.13541666666666,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,79.02357528830213,1.0,1.0,1.0,0.33855073764402205,0.7544381230272091,0.6042252034493186,38.98032063631038,39.67948284063091,68.664568716403,13.196816305023374,29.935714556975938,41.48886300242832,25.783504331287006,9.743768283654973,27.17570571397468
14,50.3819,-4.1927,0.25,1.7437844524049595,[3.30378445],2021-07-19 03:30:00+00:00,200.14583333333334,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,83.84247212848587,1.0,1.0,1.0,0.37525264391442575,0.7749132554710377,0.6338574185281632,38.98032063631038,39.67948284063091,68.664568716403,14.62746837940752,30.74815722344048,43.523546270928875,24.35285225690286,8.931325617190431,25.14102244547412
15,50.3819,-4.1927,0.25,1.5580226314665828,[3.11802263],2021-07-19 03:45:00+00:00,200.15625,0.2614607792376523,0.14623606946719778,0.5620853892809323,0.510772050704497,0.5,clear,2.005971193313598,147.32437219334432,89.03140843295562,1.0,1.0,1.0,0.4165529238766923,0.7962523619430892,0.6654033962798752,38.98032063631038,39.67948284063091,68.664568716403,16.237366534706055,31.594881932532644,45.689637227987426,22.742954101604326,8.084600908098267,22.97493148841557
