,,,,,,,,,,,,Solar position,Solar position,Solar position,Solar position,Surface Normalised,Surface Normalised,Surface Normalised,Seabed Normalised,Seabed Normalised,Seabed Normalised,Surface,Surface,Surface,Seabed,Seabed,Seabed,Residuals,Residuals,Residuals
,Location_Lat (deg),Location_Long (deg),time_increment (m),depth_to_datum(m),modelled_tidal_range (m),date,Jday (decimal),Kd Blue,Kd Green,Kd Red,Kd Bb,Solar_Alt (deg),binary_day,BB_I_(W/m2),BB_I_Below_tide_(W/m2),Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue,Red,Green,Blue
0,50.3819,-4.1927,0.5,2.623807242562649,[4.18380724],2021-06-01 00:00:00+00:00,152.0,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.5,0.0,0.0,2.8373934159226486e-05,3.86947154238057e-05,2.0146673326576224e-05,5.976032522408364e-06,2.5959600834137143e-05,1.1317670438003583e-05,0.003421113151125781,0.0031664008530468205,0.002529285267660902,0.0007200795028878122,0.002122911364205946,0.0014199437095540586,0.0027010336482379688,0.0010434894888408743,0.0011093415581068435
1,50.3819,-4.1927,0.5,2.2201070595939543,[3.78010706],2021-06-01 00:30:00+00:00,152.02083333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.5,0.0,0.0,2.837623929360188e-05,3.876550871968044e-05,2.0161632179913072e-05,7.595895641335329e-06,2.765713900385971e-05,1.2378166183301987e-05,0.00342139108669448,0.0031721938909330706,0.002531163255493071,0.0009152642220220304,0.002261731798876824,0.0015529962021844184,0.0025061268646724495,0.0009104620920562466,0.0009781670533086527
2,50.3819,-4.1927,0.5,1.771259140528187,[3.33125914],2021-06-01 01:00:00+00:00,152.04166666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.5,0.0,0.0,2.8909936902644466e-05,4.320227383336659e-05,2.130703874425866e-05,1.0102933522133307e-05,3.3004373630693344e-05,1.4439258218356516e-05,0.003485740284756824,0.003535255789357093,0.0026749616832394407,0.001217348687619683,0.002699015300611298,0.0018115860494519543,0.002268391597137141,0.000836240488745795,0.0008633756337874865
3,50.3819,-4.1927,0.5,1.3044100016433133,[2.86441],2021-06-01 01:30:00+00:00,152.0625,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.5,0.0,0.0,3.4840123616105814e-05,6.270615910730857e-05,2.8132802372780963e-05,1.6065693900425752e-05,5.1436270294563716e-05,2.11274029482989e-05,0.004200757089976868,0.005131264915997241,0.003531892408541027,0.001935828969134216,0.0042063298060078785,0.002650697692602436,0.002264928120842652,0.0009249351099893622,0.000881194715938591
4,50.3819,-4.1927,0.5,0.8585699819974493,[2.41856998],2021-06-01 02:00:00+00:00,152.08333333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.5,0.0,0.0,6.251228356983495e-05,0.0001295618267327746,5.4398903287134764e-05,3.756518263839544e-05,0.0001137471189264616,4.5063715876098505e-05,0.007537255645534937,0.01060208543197017,0.006829432454218616,0.004526400741414379,0.009301955486816593,0.005653808373190693,0.0030108549041205574,0.0013001299451535775,0.0011756240810279223
5,50.3819,-4.1927,0.5,0.4750988910805267,[2.03509889],2021-06-01 02:30:00+00:00,152.10416666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.5,0.0,0.0,0.00016960338398358678,0.0003591013886147016,0.00015206731436083435,0.00012798748386683604,0.00033423902132095575,0.00013706185204992428,0.020449485931897375,0.029385380685351917,0.019091073333593434,0.015421797557679936,0.027333232943638024,0.017196128452778105,0.005027688374217439,0.0020521477417138924,0.0018949448808153295
6,50.3819,-4.1927,0.5,0.1880171437207836,[1.74801714],2021-06-01 03:00:00+00:00,152.125,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.5,0.0,0.0,0.0006895762626872444,0.0014183526830951324,0.0006154364241023818,0.0006171139907005202,0.0013791843747089365,0.0005908768479633285,0.0831438604088102,0.11606425054390458,0.07726408501450578,0.07435888844019564,0.11278625588705789,0.07413291171382248,0.008784971968614552,0.0032779946568466944,0.0031311733006832987
7,50.3819,-4.1927,0.5,0.020818101931352695,[1.5808181],2021-06-01 03:30:00+00:00,152.14583333333334,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.75,0.0,0.0,0.003224189147847398,0.005660964299765022,0.0026789247563355372,0.003186625732679519,0.005646679456137215,0.0026684038429131123,0.38874820225911394,0.46323850664155153,0.33632177429677107,0.3839711154303819,0.4617713524970072,0.33478473083748145,0.004777086828732013,0.001467154144544347,0.001537043459289622
8,50.3819,-4.1927,0.5,0.0,[1.54894099],2021-06-01 04:00:00+00:00,152.16666666666666,0.22003122824485816,0.15237671700618027,0.5939306851558945,0.510772050704497,-15.611141559583935,0.75,0.0,0.0,0.008394512472258815,0.014146515057263035,0.007207357076435283,0.008399933810460381,0.014155651149770188,0.007212011726765477,1.0121464600211414,1.1576138202427393,0.9048373285604503,1.0121464600211414,1.1576138202427393,0.9048373285604503,0.0,0.0,0.0
